"Parámetro","Fecha","Hora","ATM : Atemajac","CEN : Centro ","AGU : Las Águilas","PIN : Las Pintas","LDO : Loma Dorada","MIR : Miravalle","OBL : Oblatos","SFE : Santa Fe","TLA : Tlaquepaque","VAL : Vallarta","COU : Country","SMT : Santa Margarita","SAN : Santa Anita","Unidad"
"CO","2020-04-01","2"," - - - - "," - - - - ","0.57","0.35","0.57","0.15","0.23"," - - - - "," - - - - ","0.27"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-01","3"," - - - - "," - - - - ","0.61","0.43","0.45","0.13","0.3"," - - - - "," - - - - ","0.29"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-01","4"," - - - - "," - - - - ","0.64","0.52","0.48","0.12","0.38"," - - - - "," - - - - ","0.25"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-01","5"," - - - - "," - - - - ","0.64","0.45","0.56","0.09","0.48"," - - - - "," - - - - ","0.26"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-01","6"," - - - - "," - - - - ","0.69","0.65","0.78","0.55","0.6"," - - - - "," - - - - ","0.33"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-01","7"," - - - - "," - - - - ","0.98","1.08","1.07","1.28","0.64"," - - - - ","0.16","0.5"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-01","8"," - - - - "," - - - - ","1.31","1.01","0.87","1.15","0.67"," - - - - ","0.02","0.44"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-01","9"," - - - - "," - - - - ","1.48","0.58","0.78","0.76","0.61"," - - - - "," - - - - ","0.34"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-01","10"," - - - - "," - - - - ","1.07","0.54","0.74","0.57","0.57"," - - - - "," - - - - ","0.27"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-01","11"," - - - - "," - - - - ","0.82","0.41","0.78","0.21","0.33"," - - - - "," - - - - ","0.21"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-01","12"," - - - - "," - - - - ","0.68","0.39","0.61","0.09","0.44"," - - - - "," - - - - ","0.19"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-01","13"," - - - - "," - - - - ","0.7","0.41","0.53","0.09","0.34"," - - - - "," - - - - ","0.11"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-01","14"," - - - - "," - - - - ","0.6","0.41","0.53","0.09","0.26"," - - - - ","0.06","0.1"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-01","15"," - - - - "," - - - - ","0.56","0.42","0.53","0.09","0.29"," - - - - "," - - - - ","0.13"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-01","16"," - - - - "," - - - - ","0.55","0.44","0.5","0.1","0.3"," - - - - "," - - - - ","0.16"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-01","17"," - - - - "," - - - - ","0.55","0.45","0.51","0.1","0.28"," - - - - "," - - - - ","0.19"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-01","18"," - - - - "," - - - - ","0.54","0.49","0.51","0.11","0.28"," - - - - ","0.47","0.24"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-01","19"," - - - - "," - - - - ","0.6","0.55","0.64","0.19","0.34"," - - - - ","0.6","0.29"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-01","20"," - - - - "," - - - - ","0.63","0.55","0.7","0.22","0.36"," - - - - ","0.03","0.32"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-01","21"," - - - - "," - - - - ","0.66","0.54","0.69","0.3","0.3"," - - - - "," - - - - ","0.33"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-01","22"," - - - - "," - - - - ","0.77","0.53","0.69","0.29","0.29"," - - - - "," - - - - ","0.36"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-01","23"," - - - - "," - - - - ","0.59","0.47","0.7","0.23","0.27"," - - - - "," - - - - ","0.35"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-02","0"," - - - - "," - - - - ","0.57","0.45","0.69","0.24","0.26"," - - - - ","0.06","0.3"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-02","1"," - - - - "," - - - - "," - - - - ","0.38","0.57","0.2","0.25"," - - - - "," - - - - ","0.26"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-02","2"," - - - - "," - - - - ","0.55","0.34","0.52","0.12","0.26"," - - - - ","0.62","0.25"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-02","3"," - - - - "," - - - - ","0.54","0.49","0.6","0.13","0.31"," - - - - ","0.71","0.27"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-02","4"," - - - - "," - - - - ","0.53","0.49","0.6","0.22","0.33"," - - - - ","0.45","0.3"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-02","5"," - - - - "," - - - - ","0.55","0.59","0.58","0.52","0.35"," - - - - ","0.39","0.29"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-02","6"," - - - - "," - - - - ","0.93","0.98","0.9","0.85","0.67"," - - - - ","0.65","0.3"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-02","7"," - - - - "," - - - - ","1.33","1.39","1.12","1.11","0.66"," - - - - ","0.87","0.56"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-02","8"," - - - - "," - - - - ","1.29","1.53","0.89","0.75","0.68"," - - - - ","0.47","0.47"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-02","9"," - - - - "," - - - - ","1.16","1.11","0.7","0.65","0.73"," - - - - ","0.46","0.37"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-02","10"," - - - - "," - - - - ","0.98","0.61","0.83","0.58","0.59"," - - - - ","0.41","0.28"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-02","11"," - - - - "," - - - - ","0.83","0.57","0.76","0.36","0.41"," - - - - ","0.59","0.13"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-02","12"," - - - - "," - - - - ","0.61","0.36","0.61","0.11","0.4"," - - - - ","0.31","0.1"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-02","13"," - - - - "," - - - - ","0.55","0.37","0.42","0.09","0.29"," - - - - ","0.01","0.04"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-02","14"," - - - - "," - - - - ","0.55","0.39","0.42","0.1","0.28"," - - - - "," - - - - ","0.03"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-02","15"," - - - - "," - - - - ","0.53","0.37","0.42","0.08","0.25"," - - - - ","0.23","0.01"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-02","16"," - - - - "," - - - - ","0.53","0.37","0.39","0.07","0.25"," - - - - ","0.04","0.03"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-02","17"," - - - - "," - - - - ","0.52","0.4","0.45","0.09","0.34"," - - - - "," - - - - ","0.05"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-02","18"," - - - - "," - - - - ","0.56","0.5","0.51","0.16","0.31"," - - - - ","0.27","0.11"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-02","19"," - - - - "," - - - - ","0.59","0.58","0.57","0.21","0.3"," - - - - ","0.32","0.1"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-02","20"," - - - - "," - - - - ","0.62","0.51","0.53","0.68","0.33"," - - - - ","0.37","0.14"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-02","21"," - - - - "," - - - - ","0.62","0.47","0.59","0.29","0.36"," - - - - ","0.23","0.15"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-02","22"," - - - - "," - - - - ","0.57","0.42","0.62","0.29","0.3"," - - - - ","0.17","0.13"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-02","23"," - - - - "," - - - - ","0.59","0.59","0.45","0.26","0.3"," - - - - ","0.46","0.14"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-03","0"," - - - - "," - - - - ","0.53","0.61","0.53","0.22","0.26"," - - - - ","0.2","0.21"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-03","1"," - - - - "," - - - - "," - - - - ","0.43","0.6","0.29","0.24"," - - - - "," - - - - ","0.26"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-03","2"," - - - - "," - - - - ","0.59","0.42","0.6","0.25","0.28"," - - - - "," - - - - ","0.28"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-03","3"," - - - - "," - - - - ","0.54","0.36","0.6","0.28","0.31"," - - - - "," - - - - ","0.28"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-03","4"," - - - - "," - - - - ","0.53","0.41","0.72","0.3","0.33"," - - - - "," - - - - ","0.29"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-03","5"," - - - - "," - - - - ","0.56","0.52","0.58","0.57","0.34"," - - - - "," - - - - ","0.31"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-03","6"," - - - - "," - - - - ","1.03","0.97","0.67","1.07","0.55"," - - - - ","0.01","0.41"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-03","7"," - - - - "," - - - - ","1.09","1.34","1.1","1.32","0.96"," - - - - "," - - - - ","0.54"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-03","8"," - - - - "," - - - - ","0.96","0.93","0.91","1.45","0.77"," - - - - ","0.17","0.42"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-03","9"," - - - - "," - - - - ","0.84","0.66","0.79","0.71","0.8"," - - - - ","0.34","0.31"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-03","10"," - - - - "," - - - - ","0.75","0.47","0.75","0.38","0.45"," - - - - ","0.72","0.23"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-03","11"," - - - - "," - - - - ","0.59","0.38","0.67","0.19","0.4"," - - - - ","0.17","0.2"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-03","12"," - - - - "," - - - - ","0.51","0.34","0.45","0.12","0.23"," - - - - "," - - - - ","0.16"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-03","13"," - - - - "," - - - - ","0.52","0.36","0.47","0.13","0.16"," - - - - ","0.21","0.14"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-03","14"," - - - - "," - - - - ","0.55","0.35","0.47","0.16","0.19"," - - - - ","0.15","0.16"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-03","15"," - - - - "," - - - - ","0.59","0.38","0.5","0.14","0.2"," - - - - ","0.27","0.17"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-03","16"," - - - - "," - - - - ","0.52","0.36","0.51","0.13","0.24"," - - - - ","0.18","0.19"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-03","17"," - - - - "," - - - - ","0.54","0.38","0.5","0.13","0.26"," - - - - ","0.16","0.2"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-03","18"," - - - - "," - - - - ","0.55","0.44","0.48","0.18","0.31"," - - - - ","0.01","0.24"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-03","19"," - - - - "," - - - - ","0.57","0.52","0.61","0.24","0.35"," - - - - ","0.41","0.3"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-03","20"," - - - - "," - - - - ","0.56","0.48","0.65","0.22","0.38"," - - - - ","0.74","0.28"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-03","21"," - - - - "," - - - - ","0.6","0.53","0.66","0.28","0.3"," - - - - ","0.5","0.31"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-03","22"," - - - - "," - - - - ","0.55","0.47","0.62","0.23","0.26"," - - - - ","0.35","0.29"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-03","23"," - - - - "," - - - - ","0.57","0.6","0.55","0.23","0.26"," - - - - ","0.13","0.29"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-04","0"," - - - - "," - - - - ","0.54","0.47","0.8","0.44","0.27"," - - - - "," - - - - ","0.3"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-04","1"," - - - - "," - - - - "," - - - - ","0.48","0.86","0.48","0.29"," - - - - "," - - - - ","0.29"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-04","2"," - - - - "," - - - - ","0.53","0.49","0.73","0.41","0.26"," - - - - "," - - - - ","0.28"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-04","3"," - - - - "," - - - - ","0.54","0.47","0.8","0.58","0.23"," - - - - "," - - - - ","0.27"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-04","4"," - - - - "," - - - - ","0.63","0.85","0.82","0.25","0.24"," - - - - "," - - - - ","0.28"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-04","5"," - - - - "," - - - - ","0.73","0.44","0.81","0.46","0.31"," - - - - "," - - - - ","0.3"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-04","6"," - - - - "," - - - - ","0.99","0.81","0.85","1.27","0.74"," - - - - "," - - - - ","0.36"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-04","7"," - - - - "," - - - - ","1.06","1.38","0.98","1.45","1.08"," - - - - ","0.3","0.53"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-04","8"," - - - - "," - - - - ","0.87","1.49","1.16","1.15","0.59"," - - - - ","0.06","0.48"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-04","9"," - - - - "," - - - - ","0.9","0.56","0.95","0.3","0.68"," - - - - "," - - - - ","0.28"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-04","10"," - - - - "," - - - - ","0.64","0.46","0.71","0.16","0.51"," - - - - "," - - - - ","0.21"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-04","11"," - - - - "," - - - - ","0.66","0.34","0.51","0.14","0.43"," - - - - "," - - - - ","0.16"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-04","12"," - - - - "," - - - - ","0.68","0.37","0.48","0.14","0.31"," - - - - "," - - - - ","0.12"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-04","13"," - - - - "," - - - - ","0.64","0.38","0.46","0.13","0.27"," - - - - "," - - - - ","0.12"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-04","14"," - - - - "," - - - - ","0.66","0.4","0.47","0.13","0.28"," - - - - "," - - - - ","0.12"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-04","15"," - - - - "," - - - - ","0.55","0.37","0.49","0.12","0.3"," - - - - "," - - - - ","0.14"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-04","16"," - - - - "," - - - - ","0.53","0.36","0.46","0.12","0.22"," - - - - ","0.29","0.17"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-04","17"," - - - - "," - - - - ","0.52","0.36","0.48","0.1","0.23"," - - - - ","0.08","0.19"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-04","18"," - - - - "," - - - - ","0.54","0.41","0.49","0.17","0.24"," - - - - "," - - - - ","0.24"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-04","19"," - - - - "," - - - - ","0.56","0.48","0.52","0.16","0.3"," - - - - "," - - - - ","0.27"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-04","20"," - - - - "," - - - - ","0.63","0.46","0.63","0.25","0.26"," - - - - "," - - - - ","0.29"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-04","21"," - - - - "," - - - - ","0.61","0.39","0.53","0.22","0.21"," - - - - ","0.08","0.29"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-04","22"," - - - - "," - - - - ","0.69","0.6","0.65","0.3","0.26"," - - - - "," - - - - ","0.33"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-04","23"," - - - - "," - - - - ","0.64","0.61","0.73","0.39","0.29"," - - - - ","0.05","0.36"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-05","0"," - - - - "," - - - - ","0.57","0.6","1.06","0.32","0.22"," - - - - ","0.1","0.32"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-05","1"," - - - - "," - - - - "," - - - - ","0.67","0.73","0.39","0.2"," - - - - "," - - - - ","0.27"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-05","2"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-05","3"," - - - - "," - - - - ","0.59","0.87","0.72","0.43","0.23"," - - - - ","0.01","0.28"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-05","4"," - - - - "," - - - - ","0.75","1.1","0.67","0.41","0.35"," - - - - ","0.19","0.26"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-05","5"," - - - - "," - - - - ","0.84","1.06","1","0.87","0.48"," - - - - ","0.39","0.28"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-05","6"," - - - - "," - - - - ","0.73","1.3","1.1","1.44","0.61"," - - - - ","0.64","0.31"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-05","7"," - - - - "," - - - - ","0.82","1.96","2.08","1.42","1.07"," - - - - ","0.46","0.38"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-05","8"," - - - - "," - - - - ","1.02","1.89","1.6","1.22","0.74"," - - - - ","0.2","0.41"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-05","9"," - - - - "," - - - - ","1.22","0.98","0.88","0.61","0.58"," - - - - "," - - - - ","0.47"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-05","10"," - - - - "," - - - - ","0.91","0.51","0.58","0.31","0.44"," - - - - "," - - - - ","0.29"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-05","11"," - - - - "," - - - - ","0.62","0.44","0.53","0.09","0.32"," - - - - "," - - - - ","0.17"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-05","12"," - - - - "," - - - - ","0.51","0.4","0.4","0.06","0.21"," - - - - "," - - - - ","0.1"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-05","13"," - - - - "," - - - - ","0.48","0.38","0.39","0.2","0.18"," - - - - "," - - - - ","0.03"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-05","14"," - - - - "," - - - - ","0.47","0.4","0.42","0.15","0.15"," - - - - ","0.75"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-05","15"," - - - - "," - - - - ","0.47","0.41","0.4","0.13","0.12"," - - - - ","1.15"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-05","16"," - - - - "," - - - - ","0.46","0.37","0.39","0.11","0.11"," - - - - ","1.58","0.02"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-05","17"," - - - - "," - - - - ","0.43","0.39","0.38","0.12","0.15"," - - - - ","0.41","0.02"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-05","18"," - - - - "," - - - - ","0.41","0.39","0.42","0.1","0.14"," - - - - ","2.27","0.05"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-05","19"," - - - - "," - - - - ","0.42","0.41","0.39","0.12","0.15"," - - - - ","0.88","0.08"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-05","20"," - - - - "," - - - - ","0.51","0.57","0.52","0.23","0.31"," - - - - ","1.85","0.13"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-05","21"," - - - - "," - - - - ","0.55","0.6","0.57","0.33","0.27"," - - - - ","1.01","0.15"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-05","22"," - - - - "," - - - - ","0.54","0.64","0.62","0.35","0.35"," - - - - "," - - - - ","0.17"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-05","23"," - - - - "," - - - - ","0.57","1.02","0.62","0.26","0.26"," - - - - "," - - - - ","0.19"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-06","0"," - - - - "," - - - - ","0.5","0.65","0.6","0.38","0.27"," - - - - ","0.22","0.2"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-06","1"," - - - - "," - - - - "," - - - - ","0.53","0.84","0.45","0.32"," - - - - "," - - - - ","0.24"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-06","2"," - - - - "," - - - - ","0.55","0.45","0.79","0.53","0.26"," - - - - ","0.58","0.26"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-06","3"," - - - - "," - - - - ","0.6","0.5","0.74","0.4","0.23"," - - - - ","0.46","0.27"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-06","4"," - - - - "," - - - - ","0.76","0.4","0.7","0.18","0.25"," - - - - ","0.56","0.29"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-06","5"," - - - - "," - - - - ","1","0.48","0.83","0.51","0.34"," - - - - ","0.61","0.3"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-06","6"," - - - - "," - - - - ","1.44","0.92","1.06","1.52","0.63"," - - - - ","0.91","0.33"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-06","7"," - - - - "," - - - - ","1.17","2.61","1.7","1.24","0.87"," - - - - ","1.15","0.42"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-06","8"," - - - - "," - - - - ","1.89","1.71","1.76","2.14","1.05"," - - - - ","1.28","0.78"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-06","9"," - - - - "," - - - - ","1.68","1.3","0.74","0.98","0.65"," - - - - ","0.59","0.65"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-06","10"," - - - - "," - - - - ","1.18","0.62","0.57","0.4","0.48"," - - - - ","0.01","0.53"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-06","11"," - - - - "," - - - - ","0.76","0.41","0.59","0.22","0.57"," - - - - "," - - - - ","0.33"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-06","12"," - - - - "," - - - - ","0.63","0.38","0.45","0.05","0.33"," - - - - "," - - - - ","0.16"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-06","13"," - - - - "," - - - - ","0.57","0.38","0.39","0.05","0.17"," - - - - "," - - - - ","0.14"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-06","14"," - - - - "," - - - - ","0.51","0.37","0.4","0.03","0.2"," - - - - ","0.31","0.13"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-06","15"," - - - - "," - - - - ","0.48","0.35","0.4","0.05","0.11"," - - - - ","0.52","0.13"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-06","16"," - - - - "," - - - - ","0.54","0.37","0.44","0.01","0.15"," - - - - ","0.43","0.14"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-06","17"," - - - - "," - - - - ","0.48","0.4","0.43","0.01","0.16"," - - - - ","0.24","0.15"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-06","18"," - - - - "," - - - - ","0.49","0.43","0.5","0.02","0.19"," - - - - ","0.00","0.18"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-06","19"," - - - - "," - - - - ","0.5","0.44","0.42","0.04","0.23"," - - - - ","0.43","0.21"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-06","20"," - - - - "," - - - - ","0.53","0.44","0.46","0.07","0.23"," - - - - ","0.41","0.25"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-06","21"," - - - - "," - - - - ","0.53","0.44","0.52","0.05","0.28"," - - - - ","0.19","0.29"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-06","22"," - - - - "," - - - - ","0.54","0.5","0.7","0.06","0.28"," - - - - "," - - - - ","0.29"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-06","23"," - - - - "," - - - - ","0.51","0.51","0.65","0.08","0.21"," - - - - ","0.22","0.26"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-07","0"," - - - - "," - - - - ","0.51","0.42","0.69","0.11","0.21"," - - - - ","0.37","0.27"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-07","1"," - - - - "," - - - - ","0.59","0.35","0.64","0.22","0.22"," - - - - "," - - - - ","0.27"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-07","2"," - - - - "," - - - - ","0.68","0.5","0.67","0.21","0.21"," - - - - "," - - - - ","0.3"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-07","3"," - - - - "," - - - - ","0.61","0.54","0.66","0.27","0.2"," - - - - "," - - - - ","0.3"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-07","4"," - - - - "," - - - - ","0.57","0.47","0.66","0.41","0.21"," - - - - "," - - - - ","0.3"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-07","5"," - - - - "," - - - - ","0.8","0.63","0.64","0.63","0.26"," - - - - ","0.02","0.32"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-07","6"," - - - - "," - - - - ","1.1","1.05","0.81","1.09","0.61"," - - - - ","0.28","0.44"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-07","7"," - - - - "," - - - - ","1.25","1.8","0.98","1","1.15"," - - - - ","0.6","0.75"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-07","8"," - - - - "," - - - - ","1.1","1.71","1.01","1.72","0.89"," - - - - ","0.44","0.57"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-07","9"," - - - - "," - - - - ","0.98","1.3","0.78","0.92","0.6"," - - - - ","0.24","0.55"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-07","10"," - - - - "," - - - - ","1.02","0.6","0.74","0.71","0.45"," - - - - ","0.11","0.5"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-07","11"," - - - - "," - - - - ","0.91","0.41","0.71","0.3","0.39"," - - - - "," - - - - ","0.41"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-07","12"," - - - - "," - - - - ","0.72","0.4","0.46","0.2","0.54"," - - - - "," - - - - ","0.23"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-07","13"," - - - - "," - - - - ","0.66","0.42","0.39","0.17","0.35"," - - - - "," - - - - ","0.19"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-07","14"," - - - - "," - - - - ","0.58","0.35","0.44","0.13","0.26"," - - - - "," - - - - ","0.14"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-07","15"," - - - - "," - - - - ","0.5","0.3","0.38","0.09","0.16"," - - - - "," - - - - ","0.13"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-07","16"," - - - - "," - - - - ","0.49","0.32","0.4","0.09","0.18"," - - - - "," - - - - ","0.14"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-07","17"," - - - - "," - - - - ","0.5","0.32","0.34","0.06","0.18"," - - - - ","0.33","0.16"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2020-04-07","18"," - - - - "," - - - - ","0.47","0.36","0.38","0.09","0.19"," - - - - ","0.39","0.21"," - - - - "," - - - - "," - - - - ","ppm"
