"Parámetro","Fecha","Hora","ATM : Atemajac","CEN : Centro ","AGU : Las Águilas","PIN : Las Pintas","LDO : Loma Dorada","MIR : Miravalle","OBL : Oblatos","SFE : Santa Fe","TLA : Tlaquepaque","VAL : Vallarta","COU : Country","SMT : Santa Margarita","SAN : Santa Anita","Unidad"
"CO","2019-01-20","8","0.39","0.52","0.6"," - - - - ","0.52","0.6","0.58"," - - - - "," - - - - ","0.4"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-20","9","0.36","0.73","0.38"," - - - - ","0.49","0.38","0.27"," - - - - "," - - - - ","0.37"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-20","10","0.4","0.83","0.27"," - - - - ","0.49","0.27","0.27"," - - - - "," - - - - ","0.34"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-20","11","0.25","0.94","0.29"," - - - - ","0.53","0.29","0.31"," - - - - "," - - - - ","0.27"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-20","12","0.2","1.28","0.33"," - - - - ","0.56","0.33","0.26"," - - - - "," - - - - ","0.25"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-20","13","0.21","1.43","0.27"," - - - - ","0.55","0.27","0.26"," - - - - "," - - - - ","0.22"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-20","14","0.23","1.4","0.24"," - - - - ","0.61","0.24","0.31"," - - - - "," - - - - ","0.24"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-20","15","0.27","1","0.22"," - - - - ","0.61","0.22","0.33"," - - - - "," - - - - ","0.26"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-20","16","0.23","0.04","0.13"," - - - - ","0.59","0.13","0.36"," - - - - "," - - - - ","0.26"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-20","17","0.31","0.04","0.16"," - - - - ","0.66","0.16","0.39"," - - - - "," - - - - ","0.29"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-20","18","1.04","0.04","0.37"," - - - - ","1.03","0.37","0.51"," - - - - "," - - - - ","0.38"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-20","19","1.78","0.04","0.58"," - - - - "," - - - - ","0.58","1.08"," - - - - "," - - - - ","0.92"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-20","20","1.58","0.08","0.56"," - - - - ","3.29","0.56","1.48"," - - - - "," - - - - ","1.44"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-20","21","1.73","0.09","0.58"," - - - - ","4.57","0.58","1.82"," - - - - "," - - - - ","0.82"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-20","22","1.51","0.13","0.71"," - - - - ","5.42","0.71","2.27"," - - - - "," - - - - ","0.95"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-20","23","1.87","1.18","0.64"," - - - - ","4.42","0.64","3.7"," - - - - "," - - - - ","1.28"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-21","0","1.5","3.19","0.45"," - - - - ","3.61","0.45","2.11"," - - - - "," - - - - ","1.67"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-21","1","1.23","2.18","0.48"," - - - - ","1.68","0.48","0.93"," - - - - "," - - - - ","1.45"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-21","2","0.82","3.26","0.52"," - - - - ","1.39","0.52","0.69"," - - - - "," - - - - ","0.91"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-21","3","0.89","1.94","0.55"," - - - - ","0.25","0.55","0.38"," - - - - "," - - - - ","1.15"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-21","4","1.08","0.61","0.37"," - - - - ","0.36","0.37","0.38"," - - - - "," - - - - ","1.22"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-21","5","1.1","0.62","0.58"," - - - - ","0.55","0.58","0.6"," - - - - "," - - - - ","1.12"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-21","6","1.74","1.4","0.91"," - - - - ","1.12","0.91","1.16"," - - - - "," - - - - ","1.14"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-21","7","2.98","2.43","1.5"," - - - - ","0.78","1.5","2.2"," - - - - "," - - - - ","1.98"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-21","8","2.58","2.72","2.04"," - - - - ","1.09","2.04","1.11"," - - - - "," - - - - ","1.97"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-21","9","1.35","1.72","1.72"," - - - - ","0.3","1.72","0.89"," - - - - "," - - - - ","2.05"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-21","10","0.87","1.1","1.29"," - - - - ","0.16","1.29","0.6"," - - - - "," - - - - ","0.96"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-21","11","0.46","0.93","1.08"," - - - - ","0.15","1.08","0.51"," - - - - "," - - - - ","0.7"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-21","12","0.28","0.87","0.63","0.5","0.13","0.63","0.4"," - - - - "," - - - - ","0.58"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-21","13","0.24","0.83","0.61","0.37","0.18","0.61","0.49"," - - - - "," - - - - ","0.46"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-21","14","0.42","0.97","0.35","0.31","0.08","0.35","0.49"," - - - - "," - - - - ","0.36"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-21","15","0.36","0.99","0.48","0.37","0.05","0.48","0.4"," - - - - "," - - - - ","0.33"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-21","16","0.4","1.13","0.38","0.44","0.06","0.38","0.51"," - - - - "," - - - - ","0.35"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-21","17","0.38","0.65","0.4","0.48","0.12","0.4","0.4"," - - - - "," - - - - ","0.45"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-21","18","0.49","1.05","0.68","0.82","0.52","0.68","0.49"," - - - - "," - - - - ","0.64"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-21","19","1.79","1.88","0.97","0.88","1.43","0.97","0.62"," - - - - "," - - - - ","0.72"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-21","20","2.29","3.32","0.82","1.87","2.25","0.82","1.26"," - - - - "," - - - - ","0.67"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-21","21","1.88","3.54","0.82","1.88","2.14","0.82","1.7"," - - - - "," - - - - ","0.73"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-21","22","2.44","1.99","1.34","2.14","2.07","1.34","1.58"," - - - - "," - - - - ","0.62"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-21","23","2.04","1.17","1.18","1.61","1.4","1.18","0.84"," - - - - "," - - - - ","0.67"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-22","0","1.07","1.34","1.16","1.4","0.89","1.16","1.07"," - - - - "," - - - - ","0.76"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-22","1","1.18","1.75","1.15","0.71","0.92","1.15","0.91"," - - - - "," - - - - ","0.64"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-22","2","0.99","2.17","1.17","0.86","1.04","1.17","0.76"," - - - - "," - - - - ","0.61"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-22","3","0.98","2.45","0.85","0.62","0.88","0.85","1.61"," - - - - "," - - - - ","0.59"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-22","4","1.05","2.52","0.59","1.26","0.69","0.59","1.1"," - - - - "," - - - - ","0.63"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-22","5","1","2.29","0.94","1.86","0.81","0.94","1.19"," - - - - "," - - - - ","0.72"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-22","6","1.48","2.39","2","1.99","1.32","2","1.83"," - - - - "," - - - - ","1.17"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-22","7","3.62","3.49","1.93","2.39","1.66","1.93","2.51"," - - - - "," - - - - ","2.48"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-22","8","4.14","3.29","1.99","2.87","1.87","1.99","2.01"," - - - - "," - - - - ","2.71"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-22","9","2.25","2.25","1.32","0.81","1.07","1.32","1"," - - - - "," - - - - ","2"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-22","10","1.38","1.36","1.12","0.52","0.88","1.12","0.95"," - - - - "," - - - - ","1.03"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-22","11","1.2","0.47","0.97","0.36","0.65","0.97","0.71"," - - - - "," - - - - ","0.57"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-22","12","0.46","0.08","0.85","0.27","0.48","0.85","0.47"," - - - - "," - - - - ","0.29"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-22","13","0.35","0.22","0.64","0.24","0.51","0.64","0.42"," - - - - "," - - - - ","0.29"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-22","14","0.29","0.08","0.61","0.19","0.46","0.61","0.38"," - - - - "," - - - - ","0.21"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-22","15","0.3","0.09","0.63","0.2","0.48","0.63","0.36"," - - - - "," - - - - ","0.23"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-22","16","0.36","0.07","0.58","0.25","0.47","0.58","0.3"," - - - - "," - - - - ","0.27"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-22","17","0.36","0.06","0.61","0.29","0.43","0.61","0.34"," - - - - "," - - - - ","0.3"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-22","18","0.88","0.11","0.78","0.5","0.61","0.78","0.58"," - - - - "," - - - - ","0.48"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-22","19","1.46","0.53","1.23","1.03","1.07","1.23","1.09"," - - - - "," - - - - ","0.73"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-22","20","0.82","0.31","0.77","0.62","1.05","0.77","0.98"," - - - - "," - - - - ","0.59"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-22","21","0.52","0.08","0.71","0.46","0.86","0.71","0.41"," - - - - "," - - - - ","0.52"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-22","22","0.43","0.11","0.68","0.51","0.72","0.68","0.37"," - - - - "," - - - - ","0.51"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-22","23","0.46","0.67","0.68","0.53","0.71","0.68","0.33"," - - - - "," - - - - ","0.53"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-23","0","0.45","0.81","0.64","0.44","0.9","0.64","0.32"," - - - - "," - - - - ","0.55"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-23","1","0.43","1.11","0.7","0.37","1.07","0.7","0.32"," - - - - "," - - - - ","0.56"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-23","2","0.46","0.77","0.79","0.39","1.01","0.79","0.33"," - - - - "," - - - - ","0.54"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-23","3","0.5","0.52","0.64","0.41","0.91","0.64","0.3"," - - - - "," - - - - ","0.5"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-23","4","0.67","0.66","0.79","0.41","0.89","0.79","0.46"," - - - - "," - - - - ","0.49"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-23","5","1.26","0.9","0.79","0.7","0.8","0.79","0.94"," - - - - "," - - - - ","0.78"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-23","6","1.74","1.46","1.21","1.18","1.01","1.21","1.19"," - - - - "," - - - - ","0.69"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-23","7","2.66","2.43","2.29","1.9","1.52","2.29","1.78"," - - - - "," - - - - ","1.12"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-23","8","2.08","3.29","2.83","1.64","2.53","2.83","0.89"," - - - - "," - - - - ","1.88"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-23","9","1.06","2.53","2.59","1.7","1.46","2.59","0.99"," - - - - "," - - - - ","1.35"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-23","10","0.82"," - - - - ","1.45","0.59","0.79","1.45","0.84"," - - - - "," - - - - ","1.58"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-23","11","0.7"," - - - - ","0.93","0.34","0.69","0.93","0.82"," - - - - "," - - - - ","1.22"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-23","12","0.71"," - - - - ","0.64","0.26","0.57","0.64","0.75"," - - - - "," - - - - ","0.63"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-23","13","0.42"," - - - - ","0.45","0.19","0.49","0.45","0.56"," - - - - "," - - - - ","0.21"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-23","14","0.18"," - - - - ","0.41","0.17","0.45","0.41","0.33"," - - - - "," - - - - ","0.16"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-23","15"," - - - - "," - - - - ","0.45","0.16","0.43","0.45","0.31"," - - - - "," - - - - ","0.17"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-23","16"," - - - - "," - - - - ","0.45","0.14","0.46","0.45","0.32"," - - - - "," - - - - ","0.2"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-23","17","0.23"," - - - - ","0.49","0.2","0.52","0.49","0.3"," - - - - "," - - - - ","0.27"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-23","18","0.38"," - - - - ","0.59","0.44","0.75","0.59","0.4"," - - - - "," - - - - ","0.42"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-23","19","0.98"," - - - - ","0.93","1.03","1.63","0.93","0.77"," - - - - "," - - - - ","0.63"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-23","20","0.82"," - - - - ","1.02","0.84","2.14","1.02","0.78"," - - - - "," - - - - ","0.54"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-23","21","1.47"," - - - - ","0.75","1.26","2.11","0.75","0.62"," - - - - "," - - - - ","0.48"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-23","22","1.08"," - - - - ","0.73","1.19","1.44","0.73","0.76"," - - - - "," - - - - ","0.53"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-23","23","0.71"," - - - - ","0.85","0.85","0.98","0.85","0.82"," - - - - "," - - - - ","0.8"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-24","0","0.73"," - - - - ","0.62","0.83","0.88","0.62","0.76"," - - - - "," - - - - ","0.84"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-24","1","0.95"," - - - - ","0.68","1.09","0.85","0.68","0.7"," - - - - "," - - - - ","0.77"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-24","2","0.67"," - - - - ","0.5","1.36","0.86","0.5","0.63"," - - - - "," - - - - ","0.71"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-24","3","0.67"," - - - - ","0.57","1.58","0.89","0.57","0.47"," - - - - "," - - - - ","0.7"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-24","4","0.72"," - - - - ","0.49","1.68","0.98","0.49","0.63"," - - - - "," - - - - ","0.87"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-24","5","0.91"," - - - - ","0.55","1.56","1.15","0.55","0.86"," - - - - "," - - - - ","0.92"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-24","6","1.8"," - - - - ","0.86","2.29","2.32","0.86","0.98"," - - - - "," - - - - ","1.15"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-24","7","2.98"," - - - - ","1.71","1.98","3.68","1.71","1.93"," - - - - "," - - - - ","1.34"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-24","8","2.74","3.87","2.39","3.47","3.37","2.39","1.65"," - - - - "," - - - - ","1.69"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-24","9","1.97","3.39","2.24","2.76","1.12","2.24","1.39"," - - - - "," - - - - ","1.06"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-24","10","1.08","1.87","2.09","1.2","0.68","2.09","0.66"," - - - - "," - - - - ","0.8"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-24","11","0.77","1.95","1.62","0.69","0.61","1.62","0.37"," - - - - "," - - - - ","0.87"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-24","12","0.42","1.79","1.35","0.45","0.78","1.35","0.49"," - - - - "," - - - - ","0.63"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-24","13","0.34","2.23","0.86","0.23","0.92","0.86","0.55"," - - - - "," - - - - ","0.4"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-24","14","0.19","1.84","0.4","0.12","0.72","0.4","0.36"," - - - - "," - - - - ","0.15"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-24","15","0.28","2.6","0.42","0.07","0.41","0.42","0.24"," - - - - "," - - - - ","0.18"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-24","16","0.41","2.82","0.43","0.06","0.42","0.43","0.27"," - - - - "," - - - - ","0.2"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-24","17","0.41","3.12","0.43","0.14","0.51","0.43","0.36"," - - - - "," - - - - ","0.3"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-24","18","0.45","3.58","0.63","0.33","0.88","0.63","0.42"," - - - - "," - - - - ","0.44"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-24","19","1.34","3.99","1.02","0.63","1.73","1.02","0.7"," - - - - "," - - - - ","0.69"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-24","20","2.17","4.42","0.88","1.09","2.5","0.88","0.97"," - - - - "," - - - - ","0.59"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-24","21","1.98","5.72","1.21","1.54","1.75","1.21","2.15"," - - - - "," - - - - ","0.97"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-24","22","1.63","5.22","0.98","1.8","2.2","0.98","2.5"," - - - - "," - - - - ","1.05"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-24","23","1.8","3.14","0.55","0.72","1.68","0.55","1.74"," - - - - "," - - - - ","0.57"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-25","0","0.99","2.75","0.58","0.9","1.2","0.58","0.78"," - - - - "," - - - - ","0.49"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-25","1","0.97","2.88","0.42","0.53","1.31","0.42","0.43"," - - - - "," - - - - ","0.5"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-25","2","0.59","2.59","0.56","0.59","0.73","0.56","0.21"," - - - - "," - - - - ","0.41"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-25","3","0.56","2.34","0.5","0.51","0.63","0.5","0.18"," - - - - "," - - - - ","0.39"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-25","4","0.82","1.44","0.8","0.8","0.66","0.8","0.11"," - - - - "," - - - - ","0.47"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-25","5","1.55","1.91","1.03","1.38","0.77","1.03","0.14"," - - - - "," - - - - ","0.53"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-25","6","1.3","3.22","1.36","1.51","1.66","1.36","0.75"," - - - - "," - - - - ","0.69"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-25","7","2","3.7","1.63","3.42","2.43","1.63","1.42"," - - - - "," - - - - ","1.21"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-25","8","1.72","3.56","1.97","3.64","3.65","1.97","1.35"," - - - - "," - - - - ","1.15"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-25","9","1.53","2.8","2.29","1.48","1.43","2.29","0.8"," - - - - "," - - - - ","1.03"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-25","10","0.73","2.55","1.88","1.13","0.66","1.88","0.39"," - - - - "," - - - - ","0.72"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-25","11","0.63","2.01","1.66","0.74","0.6","1.66","0.38"," - - - - "," - - - - ","0.64"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-25","12","0.55","2.22","1.27","0.52","0.61","1.27","0.57"," - - - - "," - - - - ","0.83"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-25","13","0.64","2.17","0.68","0.4","0.58","0.68","0.63"," - - - - "," - - - - ","0.74"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-25","14","0.43","2","0.47","0.27","0.47","0.47","0.48"," - - - - "," - - - - ","0.23"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-25","15","0.17","1.83","0.5","0.26","0.43","0.5","0.18"," - - - - "," - - - - ","0.14"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-25","16","0.25","1.93","0.47","0.22","0.41","0.47","0.18"," - - - - "," - - - - ","0.19"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-25","17","0.33","2.04","0.52","0.45","0.52","0.52","0.27"," - - - - "," - - - - ","0.28"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-25","18","0.56","2.73","0.72","0.71","0.78","0.72","0.38"," - - - - "," - - - - ","0.45"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-25","19","0.59","1.77","0.75","0.79","0.94","0.75","0.44"," - - - - "," - - - - ","0.5"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-25","20","0.44","1.66","0.76","0.59","0.97","0.76","0.36"," - - - - "," - - - - ","0.5"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-25","21","0.45","1.87","0.59","0.8","1.63","0.59","0.42"," - - - - "," - - - - ","0.64"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-25","22","0.79","2.43","0.52","1.01","1.81","0.52","0.94"," - - - - "," - - - - ","0.62"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-25","23","0.84","1.67","0.58","0.45","1.81","0.58","0.54"," - - - - "," - - - - ","0.56"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-26","0","0.67","2.94","0.96","0.37","0.8","0.96","0.37"," - - - - "," - - - - ","0.66"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-26","1","0.65","2.9","1.01","0.34","0.57","1.01","0.51"," - - - - "," - - - - ","0.51"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-26","2","0.55","2.58","0.57","0.3","0.56","0.57","0.52"," - - - - "," - - - - ","0.53"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-26","3","0.68","2","0.65","0.29","0.57","0.65","0.54"," - - - - "," - - - - ","0.56"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-26","4","0.81","2.42","0.76","0.47","0.49","0.76","0.57"," - - - - "," - - - - ","0.57"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-26","5","0.73","2.85","0.73","0.62","0.61","0.73","0.76"," - - - - "," - - - - ","0.6"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-26","6","1.57","3.05","1.22","1.73","0.59","1.22","1.48"," - - - - "," - - - - ","0.77"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-26","7","2.08","3.56","1.2","3.19","0.77","1.2","1.48"," - - - - "," - - - - ","0.54"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-26","8","2.46","3.05","0.78","1.77","1.01","0.78","1.59"," - - - - "," - - - - ","0.65"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-26","9","1.58","2.7","0.49","0.95","0.98","0.49","0.85"," - - - - "," - - - - ","1.12"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-26","10","0.97","1.78","0.43","0.43","0.75","0.43","0.76"," - - - - "," - - - - ","0.47"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-26","11","0.48","1.5","0.44","0.17","0.38","0.44","0.33"," - - - - "," - - - - ","0.24"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-26","12","0.2","1.43","0.39","0.19","0.39","0.39","0.22"," - - - - "," - - - - ","0.21"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-26","13","0.3","1.46","0.38","0.16","0.39","0.38","0.23"," - - - - "," - - - - ","0.21"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-26","14","0.29","1.45","0.41","0.24","0.4","0.41","0.25"," - - - - "," - - - - ","0.27"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-26","15","0.31","1.4","0.42","0.23","0.43","0.42","0.25"," - - - - "," - - - - ","0.26"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-26","16","0.3","1.41","0.41","0.21","0.4","0.41","0.28"," - - - - "," - - - - ","0.28"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-26","17","0.27","1.45","0.4","0.22","0.46","0.4","0.23"," - - - - "," - - - - ","0.29"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-26","18","0.34","1.55","0.45","0.24","0.49","0.45","0.26"," - - - - "," - - - - ","0.36"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-26","19","0.31","1.69","0.5","0.41","0.57","0.5","0.33"," - - - - "," - - - - ","0.44"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-26","20","0.54","1.64","0.55","0.54","0.51","0.55","0.29"," - - - - "," - - - - ","0.48"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-26","21","0.62","1.6","0.64","0.83","0.57","0.64","0.32"," - - - - "," - - - - ","0.54"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-26","22","0.81","1.5","0.58","0.73","0.68","0.58","0.3"," - - - - "," - - - - ","0.49"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-26","23","0.55","0.17","0.52","0.3","1.03","0.52","0.35"," - - - - "," - - - - ","0.48"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-27","0","0.51","0.43","0.59","0.51","0.8","0.59","0.35"," - - - - "," - - - - ","0.49"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-27","1","0.46","1.15","0.7","1.44","0.95","0.7","0.58"," - - - - "," - - - - ","0.56"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-27","2","0.68","1.69","0.7","1","1.33","0.7","0.62"," - - - - "," - - - - ","0.64"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-27","3","0.81","1.63","0.49","1.33","1.24","0.49","0.61"," - - - - "," - - - - ","0.65"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-27","4","0.78","1.51","0.84","1.04","0.6","0.84","0.63"," - - - - "," - - - - ","0.67"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-27","5","1.08","1.55","0.62","0.91","0.76","0.62","0.63"," - - - - "," - - - - ","0.75"," - - - - "," - - - - "," - - - - ","ppm"
"CO","2019-01-27","6","0.87","2.04","0.89","1.39","0.96","0.89","1.08"," - - - - "," - - - - ","0.66"," - - - - "," - - - - "," - - - - ","ppm"
