"Parámetro","Fecha","Hora","SO : Santa Catarina","NO : San Bernabé","CE : Obispado","NE : San Nicolás","SE : ITNL","N : Escobedo","NO2 : García","NE2 : Apodaca","SE2 : Juárez","SO2 : San Pedro","SE3 : Cadereyta","N2 : UANL","SUR : Preparatoria ITESM Eugenio Garza Lagüera","NE3 : Pesquería","NO3 : Misión San Juan","Unidad"
"PM2.5","2020-08-14","12","24","16"," - - - - ","26","37"," - - - - "," - - - - ","4"," - - - - "," - - - - ","36"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-14","13","21","14"," - - - - ","23","28"," - - - - "," - - - - ","4"," - - - - "," - - - - ","39"," - - - - ","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-14","14","21","14"," - - - - ","18","23"," - - - - "," - - - - ","3"," - - - - "," - - - - ","19"," - - - - ","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-14","15","18","11"," - - - - ","17","24"," - - - - "," - - - - ","3"," - - - - "," - - - - ","23"," - - - - ","23"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-14","16","17","12"," - - - - ","18","22"," - - - - "," - - - - ","9"," - - - - "," - - - - "," - - - - "," - - - - ","21"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-14","17","17","13"," - - - - ","18","19"," - - - - "," - - - - ","11"," - - - - "," - - - - ","22"," - - - - ","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-14","18","16","12"," - - - - ","16","16"," - - - - "," - - - - ","13"," - - - - "," - - - - ","31"," - - - - ","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-14","19","14","12"," - - - - ","18","17"," - - - - "," - - - - ","19"," - - - - "," - - - - ","25"," - - - - ","33"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-14","20","16","14"," - - - - ","19","20"," - - - - "," - - - - ","19"," - - - - "," - - - - ","17"," - - - - ","22"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-14","21","17","14"," - - - - ","23","18"," - - - - "," - - - - ","12"," - - - - "," - - - - ","20"," - - - - ","20"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-14","22","16","13"," - - - - ","25","17"," - - - - "," - - - - ","29"," - - - - "," - - - - ","44"," - - - - ","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-14","23","13","13"," - - - - ","19","18"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","31"," - - - - ","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-15","0","12","12"," - - - - ","16","18"," - - - - "," - - - - ","47"," - - - - "," - - - - ","33"," - - - - ","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-15","1","13","12"," - - - - ","17","19"," - - - - "," - - - - ","26"," - - - - "," - - - - ","22"," - - - - ","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-15","2","14","13"," - - - - ","16","22"," - - - - "," - - - - ","28"," - - - - "," - - - - ","23"," - - - - ","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-15","3","15","14"," - - - - ","19","23"," - - - - "," - - - - ","15"," - - - - "," - - - - ","24"," - - - - ","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-15","4","15","14"," - - - - ","20","24"," - - - - "," - - - - ","14"," - - - - "," - - - - ","16"," - - - - ","25"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-15","5","18","15"," - - - - ","20","25"," - - - - "," - - - - ","21"," - - - - "," - - - - ","16"," - - - - ","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-15","6","26","15"," - - - - ","21","25"," - - - - "," - - - - ","26"," - - - - "," - - - - ","23"," - - - - ","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-15","7","23","16"," - - - - ","21","29"," - - - - "," - - - - ","14"," - - - - "," - - - - ","25"," - - - - ","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-15","8","29","17"," - - - - ","24","30"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","7"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-15","9","25","19"," - - - - ","24","35"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","21"," - - - - ","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-15","10","20","21"," - - - - ","26","39"," - - - - "," - - - - ","12"," - - - - "," - - - - ","29"," - - - - ","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-15","11","18","19"," - - - - ","25","37"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","24"," - - - - ","20"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-15","12","21","17"," - - - - ","25","39"," - - - - "," - - - - ","2"," - - - - "," - - - - ","29"," - - - - ","30"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-15","13","21","15"," - - - - ","22","34"," - - - - "," - - - - ","9"," - - - - "," - - - - ","26"," - - - - ","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-15","14","19","12"," - - - - ","16","23"," - - - - "," - - - - ","3"," - - - - "," - - - - ","14"," - - - - ","25"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-15","15","15","11"," - - - - ","16","19"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","16"," - - - - ","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-15","16","12","10"," - - - - ","16","15"," - - - - "," - - - - ","5"," - - - - "," - - - - ","15"," - - - - ","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-15","17","14","11"," - - - - ","16","16"," - - - - "," - - - - ","7"," - - - - "," - - - - ","26"," - - - - ","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-15","18","13","11"," - - - - ","16","16"," - - - - "," - - - - ","7"," - - - - "," - - - - ","24"," - - - - ","26"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-15","19","13","12"," - - - - ","17","17"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","20"," - - - - ","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-15","20","14","11"," - - - - ","22","16"," - - - - "," - - - - ","19"," - - - - "," - - - - ","19"," - - - - ","26"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-15","21","16","12"," - - - - ","35","14"," - - - - "," - - - - ","24"," - - - - "," - - - - ","17"," - - - - ","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-15","22","14","11","17","26","15"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","44"," - - - - ","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-15","23","11","10","13","15","15"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","28"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-16","0","10","8","12","11","13"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","15"," - - - - ","18"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-16","1","10","7","14","10","15"," - - - - "," - - - - ","24"," - - - - "," - - - - ","20"," - - - - ","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-16","2","10","8","14","12","18"," - - - - "," - - - - ","17"," - - - - "," - - - - ","15"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-16","3","11","10","16","14","16"," - - - - "," - - - - ","18"," - - - - "," - - - - ","16"," - - - - ","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-16","4","14","10"," - - - - ","13","17"," - - - - "," - - - - ","14"," - - - - "," - - - - ","6"," - - - - ","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-16","5","15","11","22","14","16"," - - - - "," - - - - ","14"," - - - - "," - - - - ","12"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-16","6","14","12"," - - - - ","14","17"," - - - - "," - - - - ","21"," - - - - "," - - - - ","17"," - - - - ","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-16","7","17","12","22","14","19"," - - - - "," - - - - ","16"," - - - - "," - - - - ","20"," - - - - ","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-16","8","18","12","21","16","23"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-16","9","18","13","27","16","26"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","7"," - - - - ","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-16","10","18","15","24","18","32"," - - - - "," - - - - ","7"," - - - - "," - - - - ","28"," - - - - ","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-16","11","17","14"," - - - - ","18","31"," - - - - "," - - - - ","5"," - - - - "," - - - - ","22"," - - - - ","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-16","12","19","14","30","18","26"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","24"," - - - - ","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-16","13","16","12","29","18","27"," - - - - "," - - - - ","5"," - - - - "," - - - - ","32"," - - - - ","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-16","14","15","11"," - - - - ","17","29"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","26"," - - - - ","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-16","15","16","12","29","20","20"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","19"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-16","16","15","13"," - - - - ","19","19"," - - - - "," - - - - ","7"," - - - - "," - - - - ","19"," - - - - ","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-16","17","13","12"," - - - - ","16","21"," - - - - "," - - - - ","2"," - - - - "," - - - - ","20"," - - - - ","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-16","18","14","12"," - - - - ","15","20"," - - - - "," - - - - ","7"," - - - - "," - - - - ","27"," - - - - ","24"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-16","19","14","12","19","15","19"," - - - - "," - - - - ","20"," - - - - "," - - - - ","31"," - - - - ","20"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-16","20","13","10","17","16","16"," - - - - "," - - - - ","22"," - - - - "," - - - - ","16"," - - - - ","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-16","21","13","10","15","16","17"," - - - - "," - - - - ","8"," - - - - "," - - - - ","12"," - - - - ","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-16","22","12","10","16","14","16"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","18"," - - - - ","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-16","23","11","9","15","13","12"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","17"," - - - - ","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-17","0","11","8"," - - - - ","12","12"," - - - - "," - - - - ","30"," - - - - "," - - - - ","24"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-17","1","11","8","14","11","11"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","17"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-17","2","10","8","14","12","15"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","12"," - - - - ","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-17","3","10","8"," - - - - ","11","15"," - - - - "," - - - - ","5"," - - - - "," - - - - ","10"," - - - - ","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-17","4","11","11"," - - - - ","10","16"," - - - - "," - - - - ","3"," - - - - "," - - - - ","9"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-17","5","14","11"," - - - - ","11","16"," - - - - "," - - - - ","8"," - - - - "," - - - - ","6"," - - - - ","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-17","6","19","12"," - - - - ","12","15"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","14"," - - - - ","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-17","7","26","12"," - - - - ","13","16"," - - - - "," - - - - ","10"," - - - - "," - - - - ","12"," - - - - ","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-17","8","21","13","17","12","18"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-17","9","21","11"," - - - - ","12","22"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","11"," - - - - ","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-17","10","22","11"," - - - - ","13","21"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","11"," - - - - ","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-17","11","21","12"," - - - - ","14","23"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","23"," - - - - ","20"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-17","12","18","11","24","14","20"," - - - - "," - - - - ","4"," - - - - "," - - - - ","39"," - - - - ","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-17","13","13","8","17","11","15"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","19"," - - - - ","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-17","14","10","8"," - - - - ","11","16"," - - - - "," - - - - ","4"," - - - - "," - - - - ","9"," - - - - ","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-17","15","10","8"," - - - - ","11","14"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-17","16","8","9"," - - - - ","10","11"," - - - - "," - - - - ","2"," - - - - "," - - - - ","10"," - - - - ","18"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-17","17","8","8"," - - - - ","9","10"," - - - - "," - - - - ","7"," - - - - "," - - - - ","8"," - - - - ","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-17","18","8","7","9","8","8"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","17"," - - - - ","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-17","19","7","6"," - - - - ","9","9"," - - - - "," - - - - ","14"," - - - - "," - - - - ","14"," - - - - ","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-17","20","7","6","9","10","11"," - - - - "," - - - - ","24"," - - - - "," - - - - ","15"," - - - - ","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-17","21","7","7","9","13","11"," - - - - "," - - - - ","41"," - - - - "," - - - - ","15"," - - - - ","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-17","22","8","8","9","12","9"," - - - - "," - - - - ","29"," - - - - "," - - - - ","10"," - - - - ","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-17","23","7","7","9","11","9"," - - - - "," - - - - ","20"," - - - - "," - - - - ","13"," - - - - ","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-18","0","7","7","8","10","9"," - - - - "," - - - - ","24"," - - - - "," - - - - ","23"," - - - - ","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-18","1","6","9","8","12","10"," - - - - "," - - - - ","21"," - - - - "," - - - - ","17"," - - - - ","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-18","2","6","10","13","10","14"," - - - - "," - - - - ","11"," - - - - "," - - - - ","11"," - - - - ","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-18","3","6","8"," - - - - ","9","15"," - - - - "," - - - - ","7"," - - - - "," - - - - ","17"," - - - - ","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-18","4","12","8"," - - - - ","8","17"," - - - - "," - - - - ","9"," - - - - "," - - - - ","10"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-18","5","19","9"," - - - - ","8","16"," - - - - "," - - - - ","8"," - - - - "," - - - - ","5"," - - - - ","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-18","6","24","10"," - - - - ","9","15"," - - - - "," - - - - ","8"," - - - - "," - - - - ","8"," - - - - ","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-18","7","19","11"," - - - - ","10","18"," - - - - "," - - - - ","9"," - - - - "," - - - - ","16"," - - - - ","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-18","8","21","13"," - - - - ","10","19"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","14"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-18","9","17","12"," - - - - ","9","23"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","22"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-18","10","10","11","21","11","21"," - - - - "," - - - - ","2"," - - - - "," - - - - ","13"," - - - - ","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-18","11","14","8","18","11","16"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","17"," - - - - ","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-18","12","16","8","14","15","16"," - - - - "," - - - - ","2"," - - - - "," - - - - ","12"," - - - - ","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-18","13","11","8","15","11","14"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","15"," - - - - ","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-18","14","11","8","16","14","14"," - - - - "," - - - - ","4"," - - - - "," - - - - ","36"," - - - - ","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-18","15","11","9"," - - - - ","13","15"," - - - - "," - - - - ","4"," - - - - "," - - - - ","32"," - - - - ","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-18","16","8","10","17","15","19"," - - - - "," - - - - ","12"," - - - - "," - - - - ","14"," - - - - ","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-18","17","9","10","20","13","15"," - - - - "," - - - - ","8"," - - - - "," - - - - ","20"," - - - - ","18"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-18","18","10","9"," - - - - ","12","14"," - - - - "," - - - - ","13"," - - - - "," - - - - ","22"," - - - - ","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-18","19","9","13"," - - - - ","12","15"," - - - - "," - - - - ","16"," - - - - "," - - - - ","10"," - - - - ","20"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-18","20","9","10","16","13","13"," - - - - "," - - - - ","15"," - - - - "," - - - - ","12"," - - - - ","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-18","21","10","10","15","16","12"," - - - - "," - - - - ","20"," - - - - "," - - - - ","20"," - - - - ","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-18","22","10","11","14","14","17"," - - - - "," - - - - ","31"," - - - - "," - - - - ","15"," - - - - ","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-18","23","10","10","17","13","16"," - - - - "," - - - - ","18"," - - - - "," - - - - ","14"," - - - - ","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-19","0","11","10","14","13","13"," - - - - "," - - - - ","16"," - - - - "," - - - - ","39"," - - - - ","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-19","1","9","10","13","13","14"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","70"," - - - - ","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-19","2","8","10","13","14","15"," - - - - "," - - - - ","21"," - - - - "," - - - - ","46"," - - - - ","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-19","3","8","11","13","17","15"," - - - - "," - - - - ","20"," - - - - "," - - - - ","41"," - - - - ","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-19","4","9","15","14","19","16"," - - - - "," - - - - ","8"," - - - - "," - - - - ","30"," - - - - ","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-19","5","20","23","14","18","15"," - - - - "," - - - - ","6"," - - - - "," - - - - ","26"," - - - - ","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-19","6","25","19","16","29","15"," - - - - "," - - - - ","20"," - - - - "," - - - - ","25"," - - - - ","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-19","7","33","21","22","20","18"," - - - - "," - - - - ","13"," - - - - "," - - - - ","20"," - - - - ","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-19","8","22","18"," - - - - ","16","29"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","17"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-19","9","16","18"," - - - - ","17","24"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","29"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-19","10","20","17","28","13","19"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","25"," - - - - ","18"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-19","11","19","10","22","14","20"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","33"," - - - - ","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-19","12","15","9","22","13","19"," - - - - "," - - - - ","3"," - - - - "," - - - - ","44"," - - - - ","26"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-19","13","15","10","19","15","16"," - - - - "," - - - - ","13"," - - - - "," - - - - ","18"," - - - - ","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-19","14","14","12","18","17","17"," - - - - "," - - - - ","7"," - - - - "," - - - - ","21"," - - - - ","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-19","15","14","12","20","17","18"," - - - - "," - - - - ","6"," - - - - "," - - - - ","19"," - - - - ","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-19","16","15","13"," - - - - ","14","18"," - - - - "," - - - - ","18"," - - - - "," - - - - ","21"," - - - - ","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-19","17","15","10","20","13","17"," - - - - "," - - - - ","9"," - - - - "," - - - - ","22"," - - - - ","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-19","18","13","11"," - - - - ","17","17"," - - - - "," - - - - ","4"," - - - - "," - - - - ","10"," - - - - ","18"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-19","19","11","13"," - - - - ","19","15"," - - - - "," - - - - ","10"," - - - - "," - - - - ","17"," - - - - ","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-19","20","11","10","14","23","14"," - - - - "," - - - - ","22"," - - - - "," - - - - ","15"," - - - - ","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-19","21","13","9","15","17","13"," - - - - "," - - - - ","14"," - - - - "," - - - - ","23"," - - - - ","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-19","22","12","10","15","15","17"," - - - - "," - - - - ","18"," - - - - "," - - - - ","27"," - - - - ","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-19","23","12","9","15"," - - - - ","17"," - - - - "," - - - - ","12"," - - - - "," - - - - ","23"," - - - - ","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-20","0"," - - - - ","10"," - - - - "," - - - - ","17"," - - - - "," - - - - ","21"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-20","1","11","12","15","24","20"," - - - - "," - - - - ","11"," - - - - "," - - - - ","32"," - - - - ","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-20","2","18","20","16","24","19"," - - - - "," - - - - ","27"," - - - - "," - - - - ","25"," - - - - ","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-20","3","20","19","18","20","22"," - - - - "," - - - - ","8"," - - - - "," - - - - ","27"," - - - - ","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-20","4","26","19","20","18","18"," - - - - "," - - - - ","5"," - - - - "," - - - - ","24"," - - - - ","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-20","5","25","17"," - - - - ","18","16"," - - - - "," - - - - ","20"," - - - - "," - - - - ","8"," - - - - ","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-20","6","24","17"," - - - - ","25","17"," - - - - "," - - - - ","13"," - - - - "," - - - - ","12"," - - - - ","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-20","7","37","20"," - - - - ","28","21"," - - - - "," - - - - ","19"," - - - - "," - - - - ","27"," - - - - ","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-20","8","40","24"," - - - - ","22","20"," - - - - "," - - - - ","4"," - - - - "," - - - - ","10"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-20","9","22","21"," - - - - ","22","24"," - - - - "," - - - - ","12"," - - - - "," - - - - ","23"," - - - - ","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-20","10","23","16"," - - - - ","29","25"," - - - - "," - - - - ","11"," - - - - "," - - - - ","31"," - - - - ","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-20","11","15","12"," - - - - ","24","25"," - - - - "," - - - - ","2"," - - - - "," - - - - ","30"," - - - - ","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-20","12","13","19"," - - - - ","24","29"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","24"," - - - - ","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-20","13","13","15"," - - - - ","18","20"," - - - - "," - - - - ","11","3"," - - - - ","29"," - - - - ","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-20","14","16","11"," - - - - ","15","19"," - - - - "," - - - - ","4","36"," - - - - ","24"," - - - - ","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-20","15","14","11","21","20","16"," - - - - "," - - - - "," - - - - ","35"," - - - - ","16"," - - - - ","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-20","16","13","12","19","18","15"," - - - - "," - - - - "," - - - - ","37"," - - - - ","20"," - - - - ","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-20","17","13","12","20","15","16"," - - - - "," - - - - ","4","32"," - - - - ","21"," - - - - ","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-20","18","13","11","21","14","16"," - - - - "," - - - - ","8","35"," - - - - ","13"," - - - - ","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-20","19","13","10","20","15","16"," - - - - "," - - - - ","13","32"," - - - - ","26"," - - - - ","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-20","20","14","11"," - - - - ","17","15"," - - - - "," - - - - ","19"," - - - - "," - - - - ","24"," - - - - ","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-20","21","13","11","18","21","13"," - - - - "," - - - - ","19","33"," - - - - ","21"," - - - - ","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2020-08-20","22","12","10","16","18","13"," - - - - "," - - - - ","17"," - - - - "," - - - - ","17"," - - - - ","27"," - - - - "," - - - - ","µg/m³"
