"Parámetro","Fecha","Hora","SO : Santa Catarina","NO : San Bernabé","CE : Obispado","NE : San Nicolás","SE : ITNL","N : Escobedo","NO2 : García","NE2 : Apodaca","SE2 : Juárez","SO2 : San Pedro","SE3 : Cadereyta","N2 : UANL","SUR : Preparatoria ITESM Eugenio Garza Lagüera","NE3 : Pesquería","NO3 : Misión San Juan","Unidad"
"PM2.5","2022-03-12","6","9"," - - - - ","11","6","6","7","9"," - - - - ","14","6","4","4","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-12","7"," - - - - ","5","10","6","6","6","9","5","14","7","4"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-12","8","9","6","10","6"," - - - - ","6","9","8","11","5","4"," - - - - ","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-12","9","9","7","13","6","6","6","9","9","11","6","4","3","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-12","10","11","6","17","7","7","8","10","11","12","11","7","10"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-12","11","12","4","16","8","9","11","12","9","14","9","5","17"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-12","12","13","12","16","9","11","9","15","8","14","11","6","13","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-12","13","14","8","17","12","18","7","16","11","23","9","8","16","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-12","14","15"," - - - - ","19","14","27","7","15","15"," - - - - ","12","14","16"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-12","15","15"," - - - - ","19","20","26","9"," - - - - ","15","13","11","9","22","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-12","16","13","11","14","16","17","9","18","16","11","12","6","20","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-12","17","12","10","13","11","11","7","15","18","9","8","2","7","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-12","18","10","12","9","9","9","14","12","12","8","9"," - - - - ","6","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-12","19","9","8","8","10","10","17","12","10","8","10","3","5"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-12","20","7","10","8","14","6","9","14","2","20","5","6","3"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-12","21","6","9","6","18","5","8","14","5","27","4","7","5"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-12","22","7","7","6","16","5"," - - - - ","10","16","34","2","11"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-12","23","6","3"," - - - - ","12","4"," - - - - ","9","23","31","4","11","3","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-13","0","6","3","5","10","3"," - - - - ","7","11","33","3","10","6","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-13","1","7","6","5","17","4","7","6","23","18"," - - - - "," - - - - ","2","21"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-13","2","9"," - - - - ","10","11","7","6","7","16","13","6","5","8","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-13","3","10","13","13","11","10","6","11","7","15","9","6","8","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-13","4","14","14","17","15","11","7","10","7","16","11","6","7","20"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-13","5","14","19","16","14","12"," - - - - ","11","4","19","9","9","9","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-13","6","15","20","18","12","11","9","12","8","34","13","10","6"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-13","7","17","16","22","14","10","8","13","10","40","11","9","18","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-13","8","20","21","24","18","12","9","25","11","32","15","22","8","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-13","9","22","20","33","19","13","11","17","19","15","19","16","9","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-13","10","24","22","36","16","11","12","16","19","17","22","16","23"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-13","11","20","16","20","15","11","10","18","14"," - - - - ","19","6","23","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-13","12","25","9","20","14","12"," - - - - ","19","19","20","19","8","28","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-13","13","22","8","20","14","10","10","19","16","21","11","7","20","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-13","14","18","16","17","15","22","9","21","18","18","13","7","16","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-13","15","14","12"," - - - - ","17","23","9","22","23","15","6","5","20","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-13","16","13","9","28","19"," - - - - ","10","19","23","15","9","8","9","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-13","17","13","7","22","16","23","9","18","18","17","12","3","19","23"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-13","18","12","12","13","16","13","9","17","13","19","8","8","18","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-13","19","14","15"," - - - - ","20","11","11","15","9","23"," - - - - ","16","21"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-13","20","18","15","14","32","9","17","18"," - - - - ","31","8","15","6","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-13","21","18","21","16","23","12","13","18","15","12","11","9","9","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-13","22","14","14","10","15"," - - - - ","7"," - - - - ","14","10","13","4","8","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-13","23","11"," - - - - ","12","10","6","6"," - - - - ","7"," - - - - ","5","4","2","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-14","0","12","5","13","9","6","6"," - - - - ","3","14","5","5"," - - - - ","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-14","1","16","12","14","13","6","8"," - - - - ","6","20","8"," - - - - ","4","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-14","2","19","15","15","10","7","12"," - - - - ","8","28","13"," - - - - ","4","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-14","3","20","21","17","9","9","8"," - - - - ","9","27","9","4","9","23"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-14","4","30","27","17","11","12","12"," - - - - ","8","43","13"," - - - - ","10","23"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-14","5","31","33","28","14","13","16"," - - - - ","9"," - - - - ","15","3","2","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-14","6","29","21","41","19","14","20"," - - - - ","11","64","14","12","13","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-14","7","40","22","30","26","22","28"," - - - - ","17"," - - - - ","15","23","12","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-14","8","44","23","34","23","27","25"," - - - - ","25"," - - - - ","17","33","17","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-14","9","35","19","32","25","25","39"," - - - - ","25","90","17","50","13","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-14","10","26","24","37","26","25","13"," - - - - ","19","55","26","21","39","22"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-14","11","30","25","55","17","23","13","37","19","48","22","8","34","38"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-14","12","38","22","56","16","22","15","25","15","39","27","14","31","27"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-14","13","52","23","49","19","27","13","22","9","29","35","8","29","41"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-14","14","42","28","38","18","32","12","27","15","29","24","19","24","25"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-14","15","32","15","29","17"," - - - - ","13","23","16","28","17","35","29","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-14","16","26","20","27"," - - - - ","21","11","21","21"," - - - - "," - - - - ","30","31","25"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-14","17","23","16","25","18","19","12","22","25"," - - - - "," - - - - ","32","32","27"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-14","18","23","20","24","22","20","14","22","35","40","23","21","46","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-14","19","26","25","20","21","16","16","24","33","35","27","21","35","48"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-14","20","20","30","23","25","16","20","29","28","87","24"," - - - - ","16","26"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-14","21","19","27","24","36","19","26","34","28","84","22","14","18","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-14","22","35","27","42","30","18","25","36"," - - - - ","159","23","30","26","26"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-14","23","48","47","39","54","20","19","34"," - - - - ","168","26","35","16","26"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-15","0","59","51","37","56","23","33","41"," - - - - ","90","30","24","24"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-15","1","51","46","45","30","24","26","41"," - - - - ","98","26","25","33"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-15","2","45","37","42","33","17","19","30"," - - - - ","91","32","40","29"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-15","3","31","23","22","14","15","9","19"," - - - - ","32","27","33","9"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-15","4","12","9","13","14","10","10","21"," - - - - ","20","10","17","7"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-15","5","11","10","13","12","9","10","18"," - - - - ","24","7","13","5"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-15","6","11","7","16","12","10","11","24"," - - - - ","23","8","10","9"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-15","7","14","12","18","20","12","16","29"," - - - - ","32","7","17","13"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-15","8","17","18","24","29","18","18","39"," - - - - ","43","11","14","15"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-15","9","20","24","26","18","18","16","28","30","39","14","19","11"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-15","10","18","22","22","14","13","12","15","31","28","14","12","23"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-15","11","16","16","15","12","10","10","16","20","20","15","10","23"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-15","12","13","7","14","11","10","9","15","13","14","7","5","20","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-15","13","13","8","15"," - - - - ","10","9","15","10","16","11","3","26","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-15","14","13","8","15","11","12","9","15","11","17","10","6","26","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-15","15","13","10","16","11","11","10","16","13","18","9","9","15","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-15","16","13","13","16","12","11","11","17","11","22","13","4","21","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-15","17","14","15","17","13","11","11","17","13","30","13","6","11","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-15","18","15","12","16","15","12","11","16","13","23","15","8","17","29"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-15","19","16","20","16","18","13","11","17","16","25","17","13","22","34"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-15","20","17","20","21","29","14","16","22","20","41","13","14","7","21"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-15","21","20","24","19","27","14","22","26"," - - - - ","52","15","15","8","27"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-15","22","17","21","16","23","9","24","26","24","40","14","22"," - - - - ","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-15","23","15","13","16","14","7","20","17","28","32","17","22","8"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-16","0","13","13","17","16","7","13","13","21","37","11","30","9"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-16","1","13","8","16","14","6","11","14","20","28","6","38","9","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-16","2","21","10","15","11","6","13","15","15","24","6","36","4","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-16","3","28","8","24","15","9","22","17","19","66","8","21","8","22"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-16","4","40","15","30","26","22","22","17","12"," - - - - ","10","16","22","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-16","5","43","20","29","33","29","22","18","22","60","15","18","20","18"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-16","6","49","28","35","31","22","35","27","33","79","15","17","15","20"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-16","7","54","37","36","33","25","35","31","33","74","20","17","22","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-16","8","66","50","42","38","30","43","32","31","103","21","30","18","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-16","9","56","60","42","24","26","23","27","43","66","20","29","21","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-16","10","34"," - - - - ","43","20","42","15","25","40","67","18","11","50","28"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-16","11","18"," - - - - ","55","23","30","18","16","31","28","23","17","34","41"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-16","12","30","21","28","25","16","15","21","21","25","27","13","41","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-16","13","29","19","20","20","15","14","27","25","28","22","10","25","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-16","14","18","20","21","22","28","15","25","26","26","14","8","27","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-16","15","18","16","21","21","17"," - - - - ","28","26","25","17","9","26"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-16","16","19","17","20","20","18","14","26","24","24","17","11","38","26"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-16","17","20","18","24","19","12","14","23","22","24","13","11","15","24"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-16","18","22","17","20","19"," - - - - ","16","21","21","23","17","10","8","27"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-16","19","17","23","18","17","11","13","21","17","27","19","14","7","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-16","20","15","18","17","18","12","16","21","17","22","12","10","3","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-16","21","14","21","14","16","10","12","24","10","19","12","10","5","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-16","22"," - - - - ","16","13","14","9","11","18","9","18","13","9"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-16","23","12","12","13","12","8","9","14","8","22","7","8","5"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-17","0","13","12","15","18","8","11","15","14","23","12","4","4","26"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-17","1","20","25","19","17","8","12","18","5","20","15","13","15","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-17","2","23","34","19","17","19","12","16","8","22","16","11","9","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-17","3","34","28","22","19","27","15","19","8","22","14","7","7","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-17","4","36","22","24","26","19","17","35","11","23","17","8","15","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-17","5","38","19","25","21","18"," - - - - ","25","14","41","19","6","11","28"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-17","6"," - - - - ","24","40","23","19","24","26","13"," - - - - ","29","9","19","30"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-17","7","70","39","42","27","25","34","26","21","86","33","14","18","22"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-17","8","65","35","57","33","25","50","22","26","85","41","24","17","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-17","9","62","27","67","46","28","40","19","39","65","46","37","20","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-17","10","33","13","39","29","17","41","33","42","72","34","28","21","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-17","11","24","21","11","22","14"," - - - - ","24","53","62","28","26","35"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-17","12","21","15","13","13","12","11","13","44","31","27","26","30","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-17","13","24","7","12","12","10","9","11","26","18","36","31","31","36"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-17","14","19","7","11","15","10","8","10","20","16","29","18","17","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-17","15","17","8","9","19","9","7","9","20","13","17","9","17","38"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-17","16","13","10","8","10","6","7","8","16","12","10","8","20","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-17","17","10","5","8","12","6","7","7","10","12","13","8","20","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-17","18","11","8","7","9","6","9","9","15","14","14","4","14","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-17","19","13","11","6","8","10","7","8","10","24","16","13","14","26"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-17","20","12"," - - - - ","18","19","15","8","10"," - - - - ","41","8","12","13","39"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-17","21","20","22","25","27","17","17","11","13","61","7","14","10","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-17","22","28","24","22","34","13"," - - - - ","13","19","60","10","22","9","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-17","23","30"," - - - - ","28","40","14"," - - - - "," - - - - ","24"," - - - - ","14","36","20","26"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-18","0","39","33","23","49","14","43","34","35"," - - - - ","24","31","9","31"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-18","1","37","45","31","28","16","31","33","27","68","25","31","24","20"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-18","2","37","27","37","32","14","12","30","15","51","23","23","20","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-18","3","30","13","23","18","11","9","25","16","29","25","17","4","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-18","4","41","6","16","15","11","11","20","12","23","16","10","12","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-18","5","21","21","16","14","10","12","22","19"," - - - - ","13","17","10","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-18","6","15","22","17","18","12","15","23","17","26","14","16","4","23"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-18","7","14","18","19","19","14","15","26","14","27","12","15","14","22"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-18","8","16","21","25","25","16","39","28","18","37","11","17","8","29"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-18","9","26","44","53","90","61","69","40","60","99","17","32","41","29"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-18","10","49","63","84","101","73","83","71","88","100","36","46","78","45"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-18","11","66","77","83","75","62","74","69","68","80","50","35","73","87"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-18","12","56","78","70","65","49","61","61","60","64","52","23","66","61"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-18","13","46","66","49","34","32","40","47","44","43","45","23","45","57"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-18","14","33","40","32","23","24","21","45","33","38","32","25","31","47"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-18","15","24","26","25","23","23","19","30","31","45","25","25","32","28"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-18","16","24","21","30","30","28","18","27","28","33","21","19","30","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-18","17","29","28","33","32","22","23","28","36","24","25","17","35","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-18","18","24","34","24","21","14","19","35","24","20","25","19","26","41"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-18","19","17","28","20","18","12","17","33","15","23","16","18","25"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-18","20","14","21","17","18","10","14","20","18","24","14","12","5"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-18","21","13","19","15","28","10","15","19","19","38","9","12","4"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-18","22","15","17","14","23","9","17","20","28","33","9","13"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-18","23","12","14","15","18","9","16","49","28","30"," - - - - ","20","11"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-19","0","12","12","13","16","9","14","18","22","30","7","30","5"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-19","1","12","16","14","15","9","13","18","22","23","8","42","12"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-19","2","12","12","13","15","9","19","19","23","21","10","26","6"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-19","3","12","13","12","15","10","20","21","17","25","8","26","14"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-19","4","11","14","13","20","13","14","19","20","25","9","16","15"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-19","5","12","18","18","25","17","22","16","18","28","7","12","21"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-19","6","14","30","27","23","19","24","22","23","30","10","14","13"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-19","7","21","37","21","24","12","20","24","24","42","19","22","19"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-19","8","17","24","14","20","6","17","19","23","50","16","23","11"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-19","9","13","7","14","12","6","12","12","26","28","14","26"," - - - - ","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-19","10","12","8","12","12","7","9","14","19","16","15","16","18","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-19","11","10","7","10","11","7","9","13","15","12","9","4","20","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-19","12","10","5","11","11","12","7","14","19","11","8","5","12","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-19","13","9","10","11","11","15","8","16","20","12","7","7","15","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-19","14","9","8","10","11","19","9","15","18","13","4","5","14","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-19","15","9","6","11","13","28","9","15","11","14","8","8","18","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-19","16","10","13","11","12","13","9","15","9","12","8","7","17","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-19","17","9","10","10","11","13","9","15","14","14","9","14","13","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-19","18","10","10","11","14","13","9","14","11","15","7","10","12","24"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-19","19","10","15","11","19","10","10"," - - - - ","10","15","9","7","12","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-19","20","9","18","13","22","12","13","16","12","23","8","8","6","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-19","21","11","20","12","30","11","16","18","10","29","8","9","6","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-19","22","11","18","10","30","10","16","20","14","26"," - - - - ","11","9","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-19","23","13","18","12"," - - - - ","11","13","23"," - - - - ","16","9","9","12","23"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-20","0","11","15","11","16","8","10","16","12","10","9","8","5","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-20","1","9"," - - - - ","9","11","6","7","11"," - - - - ","14","15","14","15","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-20","2","9","4","9","8","6","6","9"," - - - - ","13","10","8","2","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-20","3","9","7","9","9","7","6","9","7","17","7","4","6","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-20","4"," - - - - ","3","11","11","6","15","9","8","16","7","4","3"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-20","5","10","7","14","12","8","9","10","3","12","8","4","10"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-20","6","13","12","15","9","11","10","12"," - - - - ","12","7","4","7","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-20","7","20","11","21","10","30","9","15","5","15","11","8","13"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-20","8","17","14","20","10","18","12","20","9","11","13","4","3","18"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-20","9","20","13","22","18","18","10","17","14","12","17","5","9","33"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-20","10","19","15","28","14","12","10","16","15","19","12","7","15","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-20","11","25","16","29","15","13","11","18","19","19","16","13","22","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-20","12","21","13","19","13","14","10","18","18","13","20","10","23","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-20","13","14","16","13","16","17","10","19","22","13","14","7","17","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-20","14","12","9","13","18","25","12","18","23"," - - - - ","10","7","14","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-20","15","11","6","11","20","12","9","19","21","20","3"," - - - - ","17","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-20","16","11","4","12","15","13"," - - - - ","18","14","26","5","17","21"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-20","17","12","11","11","17","12"," - - - - ","20","13","24","8","17","26","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-20","18","13","11","14","18","11"," - - - - ","20","13","18","11","15","24","28"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-20","19","13","15","14","24","11"," - - - - ","19","14","20","18","10","26","30"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-20","20","13","21","14","16","10"," - - - - ","20","12","16","10","9","6","25"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-20","21","11","13","10","14","8"," - - - - ","15","14","13","5","17","7","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-20","22","11","14","11","13","9"," - - - - ","13","19","17","8","11","5"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2022-03-20","23","12","14","11","17","8"," - - - - ","12","15","20","12","16","5","2"," - - - - "," - - - - ","µg/m³"
