"Parámetro","Fecha","Hora","SO : Santa Catarina","NO : San Bernabé","CE : Obispado","NE : San Nicolás","SE : ITNL","N : Escobedo","NO2 : García","NE2 : Apodaca","SE2 : Juárez","SO2 : San Pedro","SE3 : Cadereyta","N2 : UANL","SUR : Preparatoria ITESM Eugenio Garza Lagüera","NE3 : Pesquería","NO3 : Misión San Juan","Unidad"
"PM2.5","2019-07-28","19","12","19","14","14","13","16","15","4","13","9","12"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-28","20","12","19","13","14","12","15","15","14","12","12","15"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-28","21","13","19","13","15","14","14","14","38","12","21","15"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-28","22","13","20","14","14","13","14","16","29","14","10","5"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-28","23","13","20","14","13","13","13","16","12","13","23","4"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-29","0","13","19","14","13","14","12","16","5","13","14","4"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-29","1","14","18","13","9","12","12","16","5","10","16","7"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-29","2","13","13","11","9","9","9","13","23","7","10","11"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-29","3","11","14","15","11","10","8","10","19","9","20","8"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-29","4","12","15","13","10"," - - - - ","9","11","26","9","32","6"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-29","5","12","17","12","9"," - - - - ","9","12","6","9","37","6"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-29","6","13","20","11","9"," - - - - "," - - - - ","14","29","8","32","7"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-29","7","14"," - - - - ","13","11"," - - - - ","9","15","22","8","28","7"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-29","8","16","30","16","12"," - - - - ","10","16","15","9"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-29","9","21","37","19","14"," - - - - ","14","22","4","11"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-29","10","26","36","26","17"," - - - - ","15","28","8","12","7"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-29","11","27","36","29","21"," - - - - ","16","27","12","14","4","2","46"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-29","12","29","37","31","23"," - - - - ","19","31","15","18","29","15","31"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-29","13","30","40","31","23"," - - - - ","22","33","18","17","24","12","30"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-29","14","30","35","28","19"," - - - - ","21","27","16","17","25","9","32"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-29","15","26","30","20","14"," - - - - ","20","25","17","12","19","10","14"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-29","16","18","20","14","12"," - - - - "," - - - - ","22","23","11","3","17","15"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-29","17","11","15","10","11"," - - - - "," - - - - ","17","12","12"," - - - - ","18","9"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-29","18","9","14","9","11"," - - - - "," - - - - ","13","11","12","4","21"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-29","19","10","17","11","13"," - - - - "," - - - - ","12","22","12","9","16","22"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-29","20","13","19","13","16"," - - - - "," - - - - ","14","16","13","19","20","34"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-29","21","15","17","13","16"," - - - - "," - - - - ","15","24","15","20","7","17"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-29","22","15","18","13","14"," - - - - "," - - - - ","16","25","15","10","12","10"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-29","23","13","19","13","17"," - - - - "," - - - - ","16","46","15","7","15","28"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-30","0","13","23","13","18"," - - - - "," - - - - ","17"," - - - - ","15","11","36","56"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-30","1","15","22","14","18","14"," - - - - ","17","40","15","19","25","39"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-30","2","14","22","15","17","15"," - - - - ","17","21","16","29","22","34"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-30","3","14","24","15","17","17"," - - - - ","18","29","18","43","17","26"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-30","4","15","25","17","17","17"," - - - - ","20","20","17"," - - - - ","20","16"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-30","5","17","29","19","17","17"," - - - - ","18","12","17"," - - - - ","12","17"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-30","6","19","31","20","18","17"," - - - - ","19","5","17","49","16","27"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-30","7","20","30","20","18","18"," - - - - ","21","8","16","23","21","19"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-30","8","21","34","20","18","19"," - - - - ","21","25","16","2","27","18"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-30","9","26","32","25","19","20"," - - - - ","24","4","15"," - - - - ","5"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-30","10","32","35","27","22","23"," - - - - ","34","20","19","5","33","6"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-30","11","33","36","29","24","28"," - - - - ","32","7","20","3","53","24"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-30","12","31","37","32","24","28"," - - - - ","27","30","23","28","47","26"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-30","13","30","41","30","24","26"," - - - - ","28","26","22","26","51","27"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-30","14","28","31","27","22","24"," - - - - ","29","30","23","11","39","19"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-30","15","24","27","22","21","23"," - - - - ","26","18","23","6","30","15"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-30","16","20","28","23","24","23"," - - - - ","23","32","22","10","30","30"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-30","17","22","33","22","19","19"," - - - - ","24","39","19","31","31","18"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-30","18","18","22","17","19","16"," - - - - ","27","19","18","14","29","11"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-30","19","17","22","18","20","19"," - - - - ","20","19","18","15","31","27"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-30","20","19","24","20","21","20"," - - - - ","21","21","18","18","29","48"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-30","21","21","27","21","26","21"," - - - - ","23","18","22","18","30","36"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-30","22","24","28","23","34","24"," - - - - ","24","108","23","6","47","52"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-30","23","24","34","25","30","24"," - - - - ","29","75","25","27","22","62"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-31","0","24","29","24","27","25"," - - - - ","29","41","24","28","25","37"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-31","1","23","30","24","26","24"," - - - - ","26","34","24","28","20"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-31","2","24","32","25","25","26"," - - - - ","27","31","24","43","29"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-31","3","26","32","27","24","25"," - - - - ","27","35","23"," - - - - ","31"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-31","4","27","32","28","24","23"," - - - - ","27","41","23"," - - - - ","32"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-31","5","26","32","27","26","24"," - - - - ","27","39","23","55"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-31","6","27","35","27","27","25"," - - - - ","27","44","25","34"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-31","7","25","43","31","29","27"," - - - - ","29","39","25","9"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-31","8","26","45","33","28","28"," - - - - ","32","8","26","27"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-31","9","31","44","40","31","32"," - - - - ","40","3","27","13","9"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-31","10","36","47","39","32","36"," - - - - ","50","11","29","22","35"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-31","11","37","48","41","31","38"," - - - - ","39","21","30","20","43"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-31","12","35","45","39","31","33"," - - - - ","33","32","28","38","44"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-31","13","36","34","33","27","27"," - - - - ","33","29","27","28","36"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-31","14","31","33","30","27","28"," - - - - ","32","24","29","24","29"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-31","15","27","30","27","25","24"," - - - - ","30","14","23","23","30","3"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-31","16","23","26","23","23","22"," - - - - ","29","17","24","22","36","2"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-31","17","22","26","22","23","23"," - - - - ","25","41","24","24","38","22"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-31","18","22","25","22","23","23"," - - - - ","25","25","23","14","39"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-31","19","22","25","21","24","21"," - - - - ","25","30","25","21","33","9"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-31","20","21","23","21","23","20"," - - - - ","26","23","22","25","26","9"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-31","21","21","25","21","22","20"," - - - - ","24","22","23","14","30","29"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-31","22","22","30","21","22","22"," - - - - ","26","106","20","24","27","51"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-07-31","23","22","27","22","18","19"," - - - - ","27","20","20","34","17","65"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-01","0"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-01","1","18","27","16","16","15"," - - - - ","19","29","15","27","24","12"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-01","2","17","22","16","14","15"," - - - - ","20","38","14","22","17","18"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-01","3","16","21","15","13","15"," - - - - ","19"," - - - - ","13"," - - - - ","15","32"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-01","4","16","22","17","14","14"," - - - - ","20","11","13","32","13","33"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-01","5","16","25","18","20","16"," - - - - ","20","16","20","31","14","13"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-01","6","17","30","25","18","20"," - - - - ","19","18","23","22","14","19"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-01","7","20","31","26","15","19"," - - - - ","20","19","14","19","4","21"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-01","8","22","43","24","17","17"," - - - - ","20"," - - - - ","15"," - - - - "," - - - - ","15"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-01","9","26","38","25","19","23"," - - - - ","26","13","15"," - - - - ","26"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-01","10","28","37","27","24","26"," - - - - ","26","21","17","2","28","13"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-01","11","26","36","30","23","25"," - - - - ","26","11","21","19","34","21"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-01","12","27","30","29","21","24"," - - - - ","22","23","17","25"," - - - - ","16"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-01","13","27","25","21","20","20","19","23","21","18","19","20","11"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-01","14","27","24","21","18"," - - - - ","17","21","8","17","8"," - - - - ","11"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-01","15","18","22","18","18"," - - - - ","15","18","21","23","21","9","17"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-01","16","16","25","17","15"," - - - - ","15","21","22","19","13","20","31"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-01","17","16","24","17","14"," - - - - ","14","21","22","15","20","14","35"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-01","18","16","20","16","15"," - - - - ","13","20","28","16","16","15","10"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-01","19","15","20","15","16"," - - - - ","13","17","17","16","22","14","19"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-01","20","14","19","14","22"," - - - - ","13","16","12","15","15","3","8"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-01","21","13","19","13","15"," - - - - ","13","17","27","15","14","23","26"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-01","22","11","13","9","13"," - - - - ","11","16","56","12","26","4","36"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-01","23","8","12","7","7"," - - - - ","10","10","30","7"," - - - - ","3","42"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-02","0","7","9","6","6"," - - - - "," - - - - ","8","20","7","29"," - - - - ","26"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-02","1","7","10","6","7","6","6","8","8","6","10","2"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-02","2","7","9","6","6","5","6","7","19","5","11","11","7"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-02","3","7","9","7","7","5","5","8","28","6","21","7"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-02","4","7","11","7","6","6","6","8","7","7","26","6","18"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-02","5","8","13","9","6","7","6","9"," - - - - ","8","23"," - - - - ","16"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-02","6","9","13","10","8","7","7","11","7","8","10","7","14"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-02","7","12","24","11","8","9","8","12","7","12","9","5","21"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-02","8","15","24","10","7","11","17","12"," - - - - ","9"," - - - - "," - - - - ","10"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-02","9","17","20","12","10","15","11","14","3","9"," - - - - ","14"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-02","10","16","21","13","25"," - - - - ","14","15","10","11"," - - - - ","17","9"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-02","11","16","22","20","19"," - - - - ","14","16","15","10","17","24","25"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-02","12","15","23","19","12"," - - - - ","14","14","27","11","11","32","3"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-02","13","15","19","13","11"," - - - - ","12","14","26","12","2","28"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-02","14","13","15","14","10"," - - - - ","11","12","9","11","17","10","8"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-02","15","14","16","13","9"," - - - - ","9","13","17","13","6","18","12"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-02","16","12","14","13","10"," - - - - ","9","14","18","13","3","12","5"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-02","17","13","14","10","11"," - - - - ","9","13","19","12","20","17","19"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-02","18","12","13","9","10"," - - - - ","9","12","15","8","18","11","11"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-02","19","12","12","9","9"," - - - - ","8","11","8","8","15","9","18"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-02","20","10","12","8","12"," - - - - ","8","11","10","7","24","5","17"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-02","21","8"," - - - - ","7","12"," - - - - ","9","11","6","8","9","3"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-02","22","8"," - - - - "," - - - - ","11"," - - - - ","10","11","56","9","3","14","16"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-02","23","7"," - - - - "," - - - - ","8"," - - - - ","16","13","23","8"," - - - - ","2","33"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-03","0","7"," - - - - ","6","6"," - - - - ","9","8","28","7","43","2","31"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-03","1","6","9","6","6","5","6","8","36","7","26"," - - - - ","18"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-03","2","6","9","6","6","6","6","8","9","6","30"," - - - - ","6"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-03","3","7","9","6","6","5","6","8","11","7","24"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-03","4","7","12","6","7","6","6","9","14","8","15"," - - - - ","5"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-03","5","8","15","8","8","6","6","12","12","7","25"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-03","6","13","16","8","7","7","8","12","15","10"," - - - - "," - - - - ","6"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-03","7","16","17","10","7","11","10","13","11","7"," - - - - "," - - - - ","5"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-03","8","17","17","10","9","11","11","16"," - - - - ","9"," - - - - "," - - - - ","41"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-03","9","16"," - - - - ","12","11","16","9","15","2","12","2"," - - - - ","23"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-03","10","10"," - - - - ","13","13","15","15","15","16","15","7"," - - - - ","3"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-03","11","16"," - - - - ","17","14","17","15","13","15","15","16"," - - - - ","11"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-03","12","11"," - - - - ","14","13","12","10","10","19","13","2"," - - - - ","25"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-03","13","13"," - - - - ","11","8","10","10","12","16","11","7"," - - - - ","22"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-03","14","10"," - - - - ","10","9","9","8","12","10","13"," - - - - "," - - - - ","24"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-03","15","10"," - - - - ","10","9","8","9","12","13","8","13"," - - - - ","13"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-03","16","9"," - - - - ","9","9","9","8","12","17","8","10"," - - - - ","21"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-03","17","9"," - - - - ","9","13","10","8","12","7","8","4"," - - - - ","29"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-03","18","9"," - - - - ","10","14","10","8","12","12","8","7"," - - - - ","10"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-03","19","10"," - - - - ","9","9","9","9","15","12","8","17"," - - - - ","11"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-03","20","9"," - - - - ","9","13","10","10","13","17","8","12"," - - - - ","17"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-03","21","9"," - - - - ","8","15","10","12","18","7","11","14"," - - - - ","14"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-03","22","8"," - - - - ","8","12","8","12","17","31","12","3"," - - - - ","3"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-03","23","8"," - - - - ","7","8","7","11","12","25","9","27"," - - - - ","31"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-04","0","8"," - - - - ","6","7","6","7","9","12","7","26"," - - - - ","17"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-04","1","7","9","6","7","6","6","8","11","6","16"," - - - - ","10"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-04","2","7","9","6","7","7","6","7","9","6","17"," - - - - ","2"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-04","3","7","12","10","7","9","6","8","4","7","13"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-04","4","8","14","13","6","12","6","8","8","6","14"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-04","5","10","13","13","6","9","5","7","8","6","18"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-04","6","12","12","11","6","8","6","8","5","7","19"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-04","7","13","16","11","7","8","6","9","14","6","17"," - - - - ","6"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-04","8","11","17","12","7","10","6","9","8","7","13"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-04","9","12","15","14","8","9","7","18"," - - - - ","7","6"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-04","10","12","18","15","8","8","7","12","4","8","3"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-04","11","11","18","15","9","10","8","10","22","10","10"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-04","12","11","15","12","8","11","8","11","10","11","18"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-04","13","10","14","10"," - - - - ","10","8","11","18","12","13"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-04","14","11","14","11","8","11","7","11","3","10","11"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-04","15","11","13","9","8","10","8","11","17","9","19"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-04","16","9","13","10","10","10","8","11"," - - - - ","8","7"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-04","17","9","13","10"," - - - - ","10","8","11","5","7","8"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-04","18","9","13","10","9","9","8","10","9","7","8"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-04","19","9","14","9","13","9","8","11","27","7","14"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-04","20","9","14","8","13","9","13","13","2","8","10"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-04","21","8","14","8","11","9","12","15","7","9","5"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-04","22","7","15","8","14","8","9","21","13","10","7"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-04","23","8","15","8","9","9","11","20","44","15","6"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-05","0","8","12","8","7","7","11","11","17","8","19"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-05","1","8","11","7"," - - - - ","6","7","9","11","6"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-05","2","8","10","6","7","7","6","8","17","6","21"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-05","3","8","10","8","6","6","6","8","17","6","11"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-05","4","8","12","8","6","6","6","8","7","6","18"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-05","5","9","12","11","6","8","6","8","14","6","9"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-05","6","10","14","11","7","8","7","9","9","7","18"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-05","7","17","18","10","10","9","9","10","18","7","4"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-05","8","19","18","11","9","10","12","10"," - - - - ","9"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-05","9","15","17","11","11","13","12","15"," - - - - ","9"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-05","10","13","20","13","11","17","12","15","23","10","4"," - - - - ","20"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-05","11","13","23","19","13","17","12","13","7","14","20"," - - - - ","5"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2019-08-05","12","16","18","16","11","12","14","12","5","9","19"," - - - - ","4"," - - - - "," - - - - "," - - - - ","µg/m³"
