"Parámetro","Fecha","Hora","SO : Santa Catarina","NO : San Bernabé","CE : Obispado","NE : San Nicolás","SE : ITNL","N : Escobedo","NO2 : García","NE2 : Apodaca","SE2 : Juárez","SO2 : San Pedro","SE3 : Cadereyta","N2 : UANL","SUR : Preparatoria ITESM Eugenio Garza Lagüera","NE3 : Pesquería","NO3 : Misión San Juan","Unidad"
"PM2.5","2021-03-21","14","24","18","27","15","21","19","19","22","13","11","11","16","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-21","15","22","18","33","21","24","23","16","18","16","13","11","15","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-21","16","26","21","34","21","23","29","13","20","16","18","10","4"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-21","17","23","19","31","21","24","25","14","22"," - - - - ","15","10","7"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-21","18","19","19","26"," - - - - ","21","26","12","15","14","14","14","20"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-21","19","17","18","25","26","22","29","11","21","14","18","14","20"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-21","20","15","18","24","26","20","29","11","22","16","13"," - - - - ","13"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-21","21","16","18","24","31","18","38","10","25","17","16","17","13"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-21","22","16","16","22","17","19","19","11","12","11","13","11","20"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-21","23","15","12","18","14","15","15","7","8","10","13","8","29"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-22","0","13","10","17","12","12","14","6","10","10","12","7","25"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-22","1","13","11","19","12","13","13","6","10"," - - - - ","14","7","19"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-22","2","13","29","25","11","14","14","9","8"," - - - - ","12","6","16"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-22","3","14","14","31","12","24","14","8","10"," - - - - ","12","8","14"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-22","4","20","21","26","10","22","15","8","11","9","15","9","13"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-22","5","29","27","29","13","22","20","12","12","9","19","10","17"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-22","6","33","27","30","14","36","28","12","12","10","18","8","13"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-22","7","35","29","33","15","29","34","13"," - - - - ","11","19","8","11"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-22","8","41","31","45","19","28","30","16","13","15","23","13","14"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-22","9","51","38","58","21","45","30","18","17","17","22","10","9"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-22","10","54","45","70","29","50","36","19","20","22","27","11","29"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-22","11","47","47","78","32","51","38","19","21","23","31","19","22"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-22","12","54","47","73","37","51","43","21","27","26","37","23","48"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-22","13","59","47","66","38","38","49","26","27","27","42","24","36"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-22","14","50","37","47","29","33","48","28","31","27","29","24","20"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-22","15","37","31","44","33","36","40","24","23","26","12"," - - - - ","9"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-22","16","32","32","47","30","35","40","20","25","22","17"," - - - - ","30"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-22","17","32","25","44","24","28","34","20","20","21","14"," - - - - ","15"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-22","18","30","21","43","23","28","28","17","20","22","23"," - - - - ","16"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-22","19","30","23","45","22","32","30","14"," - - - - ","21","30"," - - - - ","19"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-22","20","31","25","38","24","36","31","15","24","26","28"," - - - - ","30"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-22","21","26","23","35","30","31","40","15","30","32","23"," - - - - ","10"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-22","22","24","27","29","30","31","38","16","29","22","24"," - - - - ","20"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-22","23","27","30","33","20","27","30","19","22","17","26"," - - - - ","21"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-23","0","33","132","31","19","21","26","19","16","15","24"," - - - - ","25"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-23","1","36","54","29","18","21","26","17","14","14","28","21","18"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-23","2","35","24","35","23","22","28","14","15","15","32","15","9"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-23","3","39","29","33","18","25","31","11","12","17","26","13","18"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-23","4","42","28","30","16","26","29","9","18","30","24","12","19"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-23","5","36","27","34","22","30","39","7","19","22","26","15","13"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-23","6","37","55","36","22","29","34","8","20","26","25","23","8"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-23","7","31","39","32","18","23","21","9","16","18","24","18","18"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-23","8","23","24","30","15","20","20","10","12","15","20","14","6"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-23","9","21","19","34","17","19","22","9","12","16","16","13"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-23","10","23","17","30","18","21","21","8","16","23","17","15","3"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-23","11","23","16"," - - - - ","23","22","21","8","25","30","16","19","10"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-23","12","23","17"," - - - - ","29","28","25","11","29","24","14","17","17"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-23","13","25","28"," - - - - ","26","27","35","11","19","25","16","22","25"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-23","14","27","30","36","24","24","33","14","19","24","18","20","23"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-23","15","25","24"," - - - - ","26","25","29","15","26","22","19","19","24","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-23","16","24","25","32","24","25","31","14","30","21","18","21","11","43"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-23","17","25","25","33","24","24","30","15","29","24","23","22","33","38"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-23","18","24","24","32","24","25","30","14","36","23","20","20","38","26"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-23","19","24","24","30","26","25","29","14","30","24","23","18","16","24"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-23","20","23","24","29","25","23","30","12","27","26","22","20","26","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-23","21","23","23","29","28","22","31","14","32","29","17","26","20","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-23","22","23","22","26","26","19","29","13","30","25","17","24","19","25"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-23","23","20","21","24","32","18","25","11","24","22","16","21","13","18"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-24","0","18","19","23","20","20","26","9","25","35","13","20","17","23"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-24","1","19","18","34","19","25","24","10","39"," - - - - ","13","26","22","18"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-24","2","23","20","29","38","26","24","11","78","27","19","21","21","25"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-24","3","25","22","30","49","24","73","13","36","20","20","19","23","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-24","4","37","35","36","31","25","56","14","31","21","22","21","41","18"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-24","5","38","58","55","26","28","39","14","29","24","22","21","37","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-24","6","37","51","52","26","32","44","16","26","27","21","28","30","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-24","7","44","64","56","29","36","48","15","31","34","21","30","20","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-24","8","52","50","66","36","40","39","17","35","51","19","28","39","18"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-24","9","33","38","66","34","48","36","16","33","42","22","32","25","28"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-24","10","33","37","68","31","54","34","19","29","31","33","27","29","26"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-24","11","36","33","66","31","36","38","13","29","31","31","31","24","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-24","12","34","31","62","32","31","37","7","21","30","25","29","21","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-24","13","27","31","34","23","24","34","5","25","23","20","25","16","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-24","14","23","23","26","19","22","26","5","10","20","15","31","17","31"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-24","15","20","18","23","20","22","23","4"," - - - - ","19","15","36","19","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-24","16","20","18","29","17","20","22","8","10","24","17","26","7","21"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-24","17","20","16","30","24","26","25","9","32","22","26","24","20","23"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-24","18","23","19","37","23","27","33","11","42","20","28","19","40","20"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-24","19","26","25","31","22","24","33","14","47","24","31","24","19","24"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-24","20","24","25","30","24","23","29","14","36","32","27","22","12","23"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-24","21","25","28","32","30","23","38","16","25","39","33","26","13","28"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-24","22","31","30","30","30","24","40","16","29","30","25","27","4","22"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-24","23","35"," - - - - ","29","28","25","33","18","41","28","35","23","44","24"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-25","0","32","26","34"," - - - - ","29","35","24","32","30","43","28","40","22"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-25","1","32","32","41","31","32","38","20","27","34","44","30","48","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-25","2","33","35","53","42","35","47","15","36","36","38","36","35","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-25","3","29","40","49","34","37","48","11","38","46","35","35","41","18"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-25","4","29","40","47","40","39","41","7","40","41","33","34","38","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-25","5","24","32","50","53","37","34","9","61","40","37","43","38","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-25","6","18","19","69","65","57","65","54","67","54","35","40","27","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-25","7","50","25","59","29","32","26","74","38","50","37","32","23","40"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-25","8","41","32","30","22","20","36","14","24","44","31","24","13","20"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-25","9","21","18","20","13"," - - - - ","16","9","25","26","22","12","12","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-25","10","16","14","19","11","16","15","7","24","16","18","7","13","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-25","11","15","12","20","10","27","14","7","17","18","13","7","4","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-25","12","17","13","18","13"," - - - - ","14","6","15","18","12","2","16","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-25","13","15","14","20","16"," - - - - ","18","7","10","17","14","7","13","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-25","14","16","17","21"," - - - - "," - - - - ","23","9","18","24","13","10","9","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-25","15","17","18","24","17","37","29","9","16","31","15","14","22","22"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-25","16","22","20","40","32","38","31","10","21","27","18","18","19","43"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-25","17","28","30","43","36","43","38","13","25","24","26","16","29","37"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-25","18","28","33","41","27","30","37","17","32","18","26","10","18","32"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-25","19","28","26","32"," - - - - ","19","24","17","27","18","28","13","20"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-25","20","21","21","28","16","21","22","12","22","21","22","21","14"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-25","21","23","20","26","18","18","24","12","23","37","20","22","15"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-25","22","21","20","21","19","13","24","11","29","42","17","23","14"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-25","23","20","19","23","18","18","24","9","28","34","15","23","16"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-26","0","22","18","25","17","17","17","9","26","27","13"," - - - - ","14"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-26","1","24","19","40","17","20","25","9","26","16","14","10","14"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-26","2","29","19","95","16","33","17","11","19","14","28","5","24"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-26","3","35","19","33","14","59","16","12","16","15","65","11","20"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-26","4","42","18","22","15","37","20","11","14","20","68","9","13"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-26","5","45","26","23","15","40","26","9","16","19","45","9","7"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-26","6","53","25","30","20","42","27","9","15","30","41","12","4"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-26","7","61","25","41","19","35","29","11","15","44","44","16","8"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-26","8","76","27","57"," - - - - ","36","39","18","18","65","43","14","26"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-26","9","66","26","56"," - - - - ","41","39","24","32","34","52","13","23"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-26","10","65","27","41"," - - - - ","52","41","24","31","18","61","14","27"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-26","11","61"," - - - - ","55","26","28","33","14","23","17","48","14"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-26","12","49","22","37","17","22","23","16","16","19","26","16"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-26","13","31","22","36","20","29","28","18","27","23","17","15"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-26","14","30","26","46","25","50","30","16","25","37","19","18"," - - - - "," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-26","15","38","29","86","32","89","30","17","27","41","26","21"," - - - - ","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-26","16","56","36","93"," - - - - ","53","41","17","33","37","35","19"," - - - - ","69"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-26","17","58","38","86"," - - - - ","45","40","23","29","29","46","17"," - - - - ","43"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-26","18","68","37","81","33","46","49","22","22","18","48","10"," - - - - ","27"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-26","19","61","33","63","22","33","31","22","32","18","45","15"," - - - - ","29"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-26","20","54"," - - - - ","36","30","21","29","14","32","23","38","17"," - - - - ","22"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-26","21","36"," - - - - ","37","28","21","45","11","31","36","28","16"," - - - - ","28"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-26","22","27"," - - - - ","41","25","24","41","11","24","22","19","20"," - - - - ","27"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-26","23","23","21","34","24","28","30","11","30","23","20","21"," - - - - ","25"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-27","0","23","21","30"," - - - - ","27","29","12","22","23","24","20"," - - - - ","21"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-27","1","24","24","30"," - - - - ","36","29","13","29"," - - - - ","21","17"," - - - - ","23"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-27","2","38","27","40"," - - - - ","34","35","13","31","21","22","20"," - - - - ","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-27","3","45","27","54"," - - - - ","37","30","13","25","20","27","23"," - - - - ","21"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-27","4","47","38","70"," - - - - ","36","32","13","26","20"," - - - - ","23"," - - - - ","26"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-27","5","50","35","65"," - - - - ","35","39","15","21","21","39","20"," - - - - ","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-27","6","53"," - - - - ","89"," - - - - ","37","42","16","28","24","50","23"," - - - - ","27"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-27","7","69","40","65"," - - - - ","37","52","19","28","26","53","27"," - - - - ","31"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-27","8","78","52","74"," - - - - ","44","53","22","30","44","58","34"," - - - - ","29"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-27","9","102","45"," - - - - "," - - - - ","65","44","21","30","35","65","35"," - - - - ","15"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-27","10","103","52"," - - - - "," - - - - ","85","57","18","32","37","87","24"," - - - - ","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-27","11","99","57","140"," - - - - ","74","54","11","32","44","88","25"," - - - - ","26"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-27","12","83","48","88"," - - - - ","66","42","8","28","50","74","29"," - - - - ","31"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-27","13","52","36","62"," - - - - ","59","36","6","26","41","46","27"," - - - - ","26"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-27","14","48","36","57"," - - - - ","56","47","10","42","34","28","25"," - - - - ","23"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-27","15","59","40"," - - - - "," - - - - ","50","59","18","41","37","25","26"," - - - - ","51"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-27","16","73","48"," - - - - "," - - - - ","54","59","23","31","34","40","27"," - - - - ","44"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-27","17","77","59"," - - - - "," - - - - ","56","74","29","30","34","54","22"," - - - - ","29"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-27","18","56","53","66"," - - - - ","38","51","34","30"," - - - - ","44","29","9","24"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-27","19","45","36","60"," - - - - ","41","50","22","32","36","35","22"," - - - - ","27"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-27","20","43","33","58"," - - - - ","44","48","25","30","40","36","26"," - - - - ","21"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-27","21","39","28","49"," - - - - ","37","44","23","34","38","33","30","23","24"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-27","22","44","39","44"," - - - - ","34","53","24","40","50","32","40","18","22"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-27","23","42","36","46"," - - - - ","47","59","23","39","43","31","38","15","16"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-28","0","40"," - - - - ","59"," - - - - ","42","49","20","39","31","31","32","23","20"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-28","1","38","30","47"," - - - - ","37","36","21","29","32","33","24","25","20"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-28","2","42","29","47"," - - - - ","36","38","21","32","30","38","34","39","21"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-28","3","52","35","47"," - - - - ","39","41","21","36","29","36","35","18","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-28","4","53","32","49"," - - - - ","42","43","19","39","37","42","30","30","56"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-28","5","50","31","53"," - - - - ","45","48","16","33","29","41","33","35","43"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-28","6","40","28","52"," - - - - ","31","35","13","29","27","42","31","20","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-28","7","20","17","32"," - - - - ","33","26","14","26","42","43","30","13"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-28","8","20","18","32"," - - - - ","25","35","12","29","33","28","27","17","19"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-28","9","18","17","37"," - - - - ","26","45","12","36","19","19","30","16","17"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-28","10","15","18","33"," - - - - ","22","61","8","26","22","18","21","9","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-28","11","18","18","26","12","13","27","9","19","22","14","18","27","26"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-28","12","15","13","18","12","12","19","11","15","13","11","15","9","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-28","13","12","9","19","11","11","15","7","15","9","8","12","10"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-28","14","11","10","16","11","12","20","8","10","9","7","9","10","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-28","15","11","9","16","11","10","12","10","11","8","9","6","9","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-28","16","10","7","11","9","9","10","10","5","8","10","5","12","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-28","17","11","7","12","10","10","11","9","14"," - - - - ","10","4","5","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-28","18","17","8","16","12","10","9","6","5","12","5","4","11","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-28","19","8","10","9","11","9","25","6","5","16","6","5","12","3"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-28","20","9","10","17","15","13","21","6","7","17","5","11","13","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-28","21","13","12","24","26","28","14","10","9","14","5","8","11","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-28","22","9","20","24","11","15","9","12","7","9","10","8","10"," - - - - "," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-28","23","17","16","24","10","12","8","8","7","9","16","4","6","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-29","0","18","12","21","13","13","9","6","4","8","16","6","10","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-29","1","14","13","16","12","13","8","4","6","9","20"," - - - - ","2","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-29","2","13","11","22","7","9","7","5","4","10","14","2","14","7"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-29","3","14","13","17","7","8","8","5","5","8","15","8","14","2"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-29","4","10","9","10","7","10","6","4","2","8","13","10","4","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-29","5","9","8","9","9","8","6","4","9","12","9","14","2","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-29","6","9","7","13","10","10","13","4","12","12","9","14","2","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-29","7","10","9","17","15","11","9","4","17","11"," - - - - ","12"," - - - - ","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-29","8","12","9","19","17","18","13","5","19","14","13","12","14","5"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-29","9","15","11","29","18","16","15","6","19","19","17","16","11","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-29","10","18","15","30","12","15","19","6","16","14","19","10","20","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-29","11","18","15","17","12","13","14","8","10","11","22","7","20","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-29","12","15","12","17","13","13","12","9","7","11","14","8","7","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-29","13","15","12","15","12","10","14","8","9"," - - - - ","12","6","17","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-29","14","13","11","14","13","11","15","8","11","13","11","8","12","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-29","15","15","11","17","15","16","14","9","15","19","8","9","6","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-29","16","17","15","22","18","14","18","10","18","12","14","12","18","28"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-29","17","15","12","17","13","12","15","11","16","12","16","12","14","13"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-29","18","13","11","17","16","13","13","8","10"," - - - - ","12","10","3","18"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-29","19","14","11","16","14","11","15","7","14","10","15","9","10","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-29","20","13","10","16","11","11","12","7","12","12","10","13","6","12"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-29","21","13","10","16","12","11","12","7","11","14","7","10","20","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-29","22","14","9","16","13","11","12","8","11","18","7","9","19","14"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-29","23","13","9","14","10","9","11","8","12","6","11","4","13","8"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-30","0","12","11","14","10","10","9","7","9","7","8","4","16","10"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-30","1","12","23","14","17","9","14","7","8","7","7","2","30","11"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-30","2","13","27","12","15","9","23","6","9","8","11","2","24","9"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-30","3","22","21","16","15","10","15","7","6","9","17","4","14","6"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-30","4","24","29","18","17","12","19","7","18","9","13","5","12","4"," - - - - "," - - - - ","µg/m³"
"PM2.5","2021-03-30","5","29","23","25","17","14","23","9","15","10","16","8","11","9"," - - - - "," - - - - ","µg/m³"
