ciudad,dia_semana,nombre_dia,hora,CO,NO2,O3,PM25,SO2
Monterrey,5,Saturday,10,1.3430990908835736,0.016099874391253703,0.022855528443867103,22.649781235803598,0.0053715797691836036
Monterrey,5,Saturday,11,1.3131462567870613,0.015198489122627055,0.030712740826798337,23.052175371664188,0.00582640549014351
Monterrey,5,Saturday,12,1.2799545348223509,0.014043153972464318,0.03874886784319692,23.212893496280078,0.006072016003166163
Monterrey,5,Saturday,13,1.2562059038237199,0.012664735519907934,0.04483348920337739,22.976359538579988,0.006214003444195138
Monterrey,5,Saturday,14,1.235710114172758,0.011605399772641153,0.04780039122219634,22.10897430577942,0.005954424639967771
Monterrey,5,Saturday,15,1.221734253294598,0.01080493778252399,0.048275216627532924,21.41104209067468,0.00579836085994233
Monterrey,5,Saturday,16,1.2065777050748314,0.010342228014641809,0.04649056412171428,20.75994162919083,0.00562641362896954
Monterrey,5,Saturday,17,1.2020764646166944,0.010287912789636927,0.042826401473925434,19.863472044462462,0.0053904547085857
Monterrey,5,Saturday,18,1.2112333408396627,0.011345998764964282,0.03795651643351324,19.346478477149404,0.00527979360008114
Monterrey,5,Saturday,19,1.266924680661219,0.013416595904095904,0.03179514462567347,19.628000231606,0.00506463100645793
Monterrey,5,Saturday,20,1.3386884116309403,0.015282117180393044,0.026485742080071154,20.734544014735707,0.004753587919003255
Monterrey,5,Saturday,21,1.3791609059310208,0.015571432080052771,0.0233381704025474,22.340929092207045,0.004716854834905954
Monterrey,5,Saturday,22,1.3874410716996923,0.015015395460223048,0.02156901821997669,23.877584618079826,0.00465246086004872
Monterrey,5,Saturday,23,1.3758733417497786,0.013971858218409943,0.020733853358214382,23.342669346982444,0.0046300154229866695
Monterrey,6,Sunday,0,1.3462839620232199,0.013186573622455976,0.019739286485119818,22.02350162504886,0.0046440635278583164
Monterrey,6,Sunday,1,1.3164300265507163,0.012713722165446304,0.018773216976491737,21.333213352143062,0.004611428995214938
Monterrey,6,Sunday,2,1.2777142311711278,0.01246300808166193,0.018017931589177597,20.098752702746314,0.004558768450222125
Monterrey,6,Sunday,3,1.2421830666141012,0.012057158741641502,0.017226170563550757,19.147603869329107,0.004449769479721557
Monterrey,6,Sunday,4,1.2157446170262263,0.011727503190721583,0.016542442390765074,19.0213915566152,0.004416670478970799
Monterrey,6,Sunday,5,1.1994275940109274,0.011792541175299797,0.015684921769746053,18.94107880050372,0.004420753190721242
Monterrey,6,Sunday,6,1.1968179895958742,0.012448267505164057,0.014314787484436046,18.951621887165018,0.0043483945678035145
Monterrey,6,Sunday,7,1.2290168484134,0.013255411000238587,0.013475802676202037,19.257550587502664,0.004405790411221721
Monterrey,6,Sunday,8,1.2691600379186585,0.013207816959541097,0.014685167769752436,19.610683796147057,0.004524341561881498
Monterrey,6,Sunday,9,1.2767011349655029,0.012751890574304368,0.01915402706984177,20.1029134692074,0.004967656855037047
Monterrey,6,Sunday,10,1.258800119739775,0.012047555649478727,0.025773021821983485,20.9096083540173,0.005510161980369649
Monterrey,6,Sunday,11,1.2385301114381573,0.011521383980004669,0.033343469948581776,21.41364822610829,0.005927126795816892
Monterrey,6,Sunday,12,1.2269495632081837,0.010868953205160103,0.04092505276051602,21.3582578408457,0.006146558438012113
Monterrey,6,Sunday,13,1.2088512342276712,0.010143973076731698,0.04680865195330052,21.378258527060442,0.006249046489541697
Monterrey,6,Sunday,14,1.1952389402849175,0.009538253126184162,0.04961515880285849,21.00027655163438,0.005991746671858493
Monterrey,6,Sunday,15,1.1836515440710842,0.009134679241575794,0.05000819767736701,20.142721584414875,0.005881098995076631
Monterrey,6,Sunday,16,1.1740425280339073,0.008688337588337588,0.04847436689153942,19.37062765952542,0.00569707978390087
Monterrey,6,Sunday,17,1.1751311532231072,0.008707089526055043,0.04510861781101398,18.599716479828302,0.005433859502230109
Monterrey,6,Sunday,18,1.1964713570805525,0.009423479713134886,0.04019087682817715,18.616470492588704,0.00522394022378048
Monterrey,6,Sunday,19,1.2479986286595481,0.011494319473629819,0.03370737638293549,19.128246682320164,0.005030566735359068
Monterrey,6,Sunday,20,1.3146824831192647,0.013615176904832077,0.02815313195856327,19.676393512415878,0.004745585139035619
Monterrey,6,Sunday,21,1.3569234343774572,0.014488971820006304,0.024534372842280192,20.453288147776963,0.004738055607863915
Monterrey,6,Sunday,22,1.3641238615577698,0.01423942219976703,0.022445720795001945,20.637054328348256,0.004689042205575752
Monterrey,6,Sunday,23,1.3671461349421121,0.01373167879374776,0.021171104241871016,19.76233210346629,0.004637389890904268
