ciudad,contaminante,fecha,anio,mes,dia_semana,nombre_dia,semana,estacion_anio,valor
Guadalajara,SO2,2020-06-04,2020,6,3,Thursday,23,Verano,0.001875
Guadalajara,SO2,2020-06-05,2020,6,4,Friday,23,Verano,0.0025
Guadalajara,SO2,2020-06-06,2020,6,5,Saturday,23,Verano,0.0025
Guadalajara,SO2,2020-06-07,2020,6,6,Sunday,23,Verano,0.0013090277777777779
Guadalajara,SO2,2020-06-08,2020,6,0,Monday,24,Verano,0.001388888888888889
Guadalajara,SO2,2020-06-09,2020,6,1,Tuesday,24,Verano,0.0021770833333333334
Guadalajara,SO2,2020-06-10,2020,6,2,Wednesday,24,Verano,0.0016423611111111111
Guadalajara,SO2,2020-06-11,2020,6,3,Thursday,24,Verano,0.0016458333333333333
Guadalajara,SO2,2020-06-12,2020,6,4,Friday,24,Verano,0.0016458333333333333
Guadalajara,SO2,2020-06-13,2020,6,5,Saturday,24,Verano,0.0015520833333333333
Guadalajara,SO2,2020-06-14,2020,6,6,Sunday,24,Verano,0.0020694444444444445
Guadalajara,SO2,2020-06-15,2020,6,0,Monday,25,Verano,0.0028527777777777783
Guadalajara,SO2,2020-06-16,2020,6,1,Tuesday,25,Verano,0.0026131944444444445
Guadalajara,SO2,2020-06-17,2020,6,2,Wednesday,25,Verano,0.002625
Guadalajara,SO2,2020-06-18,2020,6,3,Thursday,25,Verano,0.0027770833333333332
Guadalajara,SO2,2020-06-19,2020,6,4,Friday,25,Verano,0.0029000000000000002
Guadalajara,SO2,2020-06-20,2020,6,5,Saturday,25,Verano,0.0031486111111111107
Guadalajara,SO2,2020-06-21,2020,6,6,Sunday,25,Verano,0.0036416666666666667
Guadalajara,SO2,2020-06-22,2020,6,0,Monday,26,Verano,0.0029868055555555555
Guadalajara,SO2,2020-06-23,2020,6,1,Tuesday,26,Verano,0.002457638888888889
Guadalajara,SO2,2020-06-24,2020,6,2,Wednesday,26,Verano,0.0031854166666666667
Guadalajara,SO2,2020-06-25,2020,6,3,Thursday,26,Verano,0.002983333333333334
Guadalajara,SO2,2020-06-26,2020,6,4,Friday,26,Verano,0.0025
Guadalajara,SO2,2020-06-27,2020,6,5,Saturday,26,Verano,0.002838888888888889
Guadalajara,SO2,2020-06-28,2020,6,6,Sunday,26,Verano,0.0027333333333333337
Guadalajara,SO2,2020-06-29,2020,6,0,Monday,27,Verano,0.0027104166666666665
Guadalajara,SO2,2020-06-30,2020,6,1,Tuesday,27,Verano,0.0030250000000000003
Guadalajara,SO2,2020-07-01,2020,7,2,Wednesday,27,Verano,0.002722916666666667
Guadalajara,SO2,2020-07-02,2020,7,3,Thursday,27,Verano,0.002891666666666667
Guadalajara,SO2,2020-07-03,2020,7,4,Friday,27,Verano,0.002779166666666667
Guadalajara,SO2,2020-07-04,2020,7,5,Saturday,27,Verano,0.002554166666666667
Guadalajara,SO2,2020-07-05,2020,7,6,Sunday,27,Verano,0.002954166666666667
Guadalajara,SO2,2020-07-06,2020,7,0,Monday,28,Verano,0.0029159722222222226
Guadalajara,SO2,2020-07-07,2020,7,1,Tuesday,28,Verano,0.0030083333333333333
Guadalajara,SO2,2020-07-08,2020,7,2,Wednesday,28,Verano,0.002879166666666667
Guadalajara,SO2,2020-07-09,2020,7,3,Thursday,28,Verano,0.0030208333333333337
Guadalajara,SO2,2020-07-10,2020,7,4,Friday,28,Verano,0.0027895833333333336
Guadalajara,SO2,2020-07-11,2020,7,5,Saturday,28,Verano,0.002947916666666667
Guadalajara,SO2,2020-07-12,2020,7,6,Sunday,28,Verano,0.002747916666666667
Guadalajara,SO2,2020-07-13,2020,7,0,Monday,29,Verano,0.003079166666666667
Guadalajara,SO2,2020-07-14,2020,7,1,Tuesday,29,Verano,0.0033472222222222224
Guadalajara,SO2,2020-07-15,2020,7,2,Wednesday,29,Verano,0.004152777777777778
Guadalajara,SO2,2020-07-16,2020,7,3,Thursday,29,Verano,0.003447916666666667
Guadalajara,SO2,2020-07-17,2020,7,4,Friday,29,Verano,0.0032291666666666666
Guadalajara,SO2,2020-07-18,2020,7,5,Saturday,29,Verano,0.0034340277777777776
Guadalajara,SO2,2020-07-19,2020,7,6,Sunday,29,Verano,0.003493055555555556
Guadalajara,SO2,2020-07-20,2020,7,0,Monday,30,Verano,0.0032847222222222223
Guadalajara,SO2,2020-07-21,2020,7,1,Tuesday,30,Verano,0.002996527777777778
Guadalajara,SO2,2020-07-22,2020,7,2,Wednesday,30,Verano,0.0030625000000000006
Guadalajara,SO2,2020-07-23,2020,7,3,Thursday,30,Verano,0.0035625
Guadalajara,SO2,2020-07-24,2020,7,4,Friday,30,Verano,0.0032847222222222223
Guadalajara,SO2,2020-07-25,2020,7,5,Saturday,30,Verano,0.0031319444444444446
Guadalajara,SO2,2020-07-26,2020,7,6,Sunday,30,Verano,0.0031145833333333334
Guadalajara,SO2,2020-07-27,2020,7,0,Monday,31,Verano,0.0035694444444444445
Guadalajara,SO2,2020-07-28,2020,7,1,Tuesday,31,Verano,0.003211805555555556
Guadalajara,SO2,2020-07-29,2020,7,2,Wednesday,31,Verano,0.003479166666666667
Guadalajara,SO2,2020-07-30,2020,7,3,Thursday,31,Verano,0.0037986111111111115
Guadalajara,SO2,2020-07-31,2020,7,4,Friday,31,Verano,0.0032673611111111115
Guadalajara,SO2,2020-08-01,2020,8,5,Saturday,31,Verano,0.003170138888888889
Guadalajara,SO2,2020-08-02,2020,8,6,Sunday,31,Verano,0.0033715277777777775
Guadalajara,SO2,2020-08-03,2020,8,0,Monday,32,Verano,0.003013888888888889
Guadalajara,SO2,2020-08-04,2020,8,1,Tuesday,32,Verano,0.0035208333333333337
Guadalajara,SO2,2020-08-05,2020,8,2,Wednesday,32,Verano,0.0032083333333333334
Guadalajara,SO2,2020-08-06,2020,8,3,Thursday,32,Verano,0.002746527777777778
Guadalajara,SO2,2020-08-07,2020,8,4,Friday,32,Verano,0.0032256944444444447
Guadalajara,SO2,2020-08-08,2020,8,5,Saturday,32,Verano,0.002934027777777778
Guadalajara,SO2,2020-08-09,2020,8,6,Sunday,32,Verano,0.0039652777777777785
Guadalajara,SO2,2020-08-10,2020,8,0,Monday,33,Verano,0.003034722222222222
Guadalajara,SO2,2020-08-11,2020,8,1,Tuesday,33,Verano,0.0034652777777777776
Guadalajara,SO2,2020-08-12,2020,8,2,Wednesday,33,Verano,0.003833333333333333
Guadalajara,SO2,2020-08-13,2020,8,3,Thursday,33,Verano,0.0032673611111111115
Guadalajara,SO2,2020-08-14,2020,8,4,Friday,33,Verano,0.0033958333333333336
Guadalajara,SO2,2020-08-15,2020,8,5,Saturday,33,Verano,0.003375
Guadalajara,SO2,2020-08-16,2020,8,6,Sunday,33,Verano,0.0029687499999999996
Guadalajara,SO2,2020-08-17,2020,8,0,Monday,34,Verano,0.004673611111111111
Guadalajara,SO2,2020-08-18,2020,8,1,Tuesday,34,Verano,0.004326388888888889
Guadalajara,SO2,2020-08-19,2020,8,2,Wednesday,34,Verano,0.004291666666666667
Guadalajara,SO2,2020-08-20,2020,8,3,Thursday,34,Verano,0.0044375000000000005
Guadalajara,SO2,2020-08-21,2020,8,4,Friday,34,Verano,0.004027777777777778
Guadalajara,SO2,2020-08-22,2020,8,5,Saturday,34,Verano,0.0033541666666666668
Guadalajara,SO2,2020-08-23,2020,8,6,Sunday,34,Verano,0.0035
Guadalajara,SO2,2020-08-24,2020,8,0,Monday,35,Verano,0.0040347222222222225
Guadalajara,SO2,2020-08-25,2020,8,1,Tuesday,35,Verano,0.0036319444444444446
Guadalajara,SO2,2020-08-26,2020,8,2,Wednesday,35,Verano,0.0031736111111111114
Guadalajara,SO2,2020-08-27,2020,8,3,Thursday,35,Verano,0.003149305555555556
Guadalajara,SO2,2020-08-28,2020,8,4,Friday,35,Verano,0.003541666666666667
Guadalajara,SO2,2020-08-29,2020,8,5,Saturday,35,Verano,0.002746527777777778
Guadalajara,SO2,2020-08-30,2020,8,6,Sunday,35,Verano,0.0025381944444444445
Guadalajara,SO2,2020-08-31,2020,8,0,Monday,36,Verano,0.003041666666666667
Guadalajara,SO2,2020-09-01,2020,9,1,Tuesday,36,Otoño,0.0026180555555555558
Guadalajara,SO2,2020-09-02,2020,9,2,Wednesday,36,Otoño,0.003232638888888889
Guadalajara,SO2,2020-09-03,2020,9,3,Thursday,36,Otoño,0.0029270833333333336
Guadalajara,SO2,2020-09-04,2020,9,4,Friday,36,Otoño,0.00415625
Guadalajara,SO2,2020-09-05,2020,9,5,Saturday,36,Otoño,0.0028194444444444443
Guadalajara,SO2,2020-09-06,2020,9,6,Sunday,36,Otoño,0.002920138888888889
Guadalajara,SO2,2020-09-07,2020,9,0,Monday,37,Otoño,0.0030173611111111113
Guadalajara,SO2,2020-09-08,2020,9,1,Tuesday,37,Otoño,0.002763888888888889
Guadalajara,SO2,2020-09-09,2020,9,2,Wednesday,37,Otoño,0.0035
Guadalajara,SO2,2020-09-10,2020,9,3,Thursday,37,Otoño,0.0033125
Guadalajara,SO2,2020-09-11,2020,9,4,Friday,37,Otoño,0.0028750000000000004
Guadalajara,SO2,2020-09-12,2020,9,5,Saturday,37,Otoño,0.002920138888888889
Guadalajara,SO2,2020-09-13,2020,9,6,Sunday,37,Otoño,0.002722222222222222
Guadalajara,SO2,2020-09-14,2020,9,0,Monday,38,Otoño,0.00259375
Guadalajara,SO2,2020-09-15,2020,9,1,Tuesday,38,Otoño,0.0028472222222222228
Guadalajara,SO2,2020-09-16,2020,9,2,Wednesday,38,Otoño,0.0032881944444444447
Guadalajara,SO2,2020-09-17,2020,9,3,Thursday,38,Otoño,0.0025
Guadalajara,SO2,2020-09-18,2020,9,4,Friday,38,Otoño,0.003763888888888889
Guadalajara,SO2,2020-09-19,2020,9,5,Saturday,38,Otoño,0.004958333333333334
Guadalajara,SO2,2020-09-20,2020,9,6,Sunday,38,Otoño,0.005604166666666667
Guadalajara,SO2,2020-09-21,2020,9,0,Monday,39,Otoño,0.004833333333333334
Guadalajara,SO2,2020-09-22,2020,9,1,Tuesday,39,Otoño,0.005166666666666667
Guadalajara,SO2,2020-09-23,2020,9,2,Wednesday,39,Otoño,0.005
Guadalajara,SO2,2020-09-24,2020,9,3,Thursday,39,Otoño,0.003625
Guadalajara,SO2,2020-09-25,2020,9,4,Friday,39,Otoño,0.0036666666666666666
Guadalajara,SO2,2020-09-26,2020,9,5,Saturday,39,Otoño,0.0026041666666666665
Guadalajara,SO2,2020-09-27,2020,9,6,Sunday,39,Otoño,0.0026875000000000002
Guadalajara,SO2,2020-09-28,2020,9,0,Monday,40,Otoño,0.0013750000000000001
Guadalajara,SO2,2020-09-29,2020,9,1,Tuesday,40,Otoño,0.0031041666666666665
Guadalajara,SO2,2020-09-30,2020,9,2,Wednesday,40,Otoño,0.0024583333333333336
Guadalajara,SO2,2020-10-01,2020,10,3,Thursday,40,Otoño,0.0027291666666666666
Guadalajara,SO2,2020-10-02,2020,10,4,Friday,40,Otoño,0.0025833333333333333
Guadalajara,SO2,2020-10-03,2020,10,5,Saturday,40,Otoño,0.0009375
Guadalajara,SO2,2020-10-04,2020,10,6,Sunday,40,Otoño,0.0009583333333333333
Guadalajara,SO2,2020-10-05,2020,10,0,Monday,41,Otoño,0.0009583333333333333
Guadalajara,SO2,2020-10-06,2020,10,1,Tuesday,41,Otoño,0.0015416666666666667
Guadalajara,SO2,2020-10-07,2020,10,2,Wednesday,41,Otoño,0.0018958333333333334
Guadalajara,SO2,2020-10-08,2020,10,3,Thursday,41,Otoño,0.0025243055555555557
Guadalajara,SO2,2020-10-09,2020,10,4,Friday,41,Otoño,0.002329861111111111
Guadalajara,SO2,2020-10-10,2020,10,5,Saturday,41,Otoño,0.002107638888888889
Guadalajara,SO2,2020-10-11,2020,10,6,Sunday,41,Otoño,0.0020694444444444445
Guadalajara,SO2,2020-10-12,2020,10,0,Monday,42,Otoño,0.002184027777777778
Guadalajara,SO2,2020-10-13,2020,10,1,Tuesday,42,Otoño,0.0021763888888888887
Guadalajara,SO2,2020-10-14,2020,10,2,Wednesday,42,Otoño,0.0031097222222222225
Guadalajara,SO2,2020-10-15,2020,10,3,Thursday,42,Otoño,0.002563888888888889
Guadalajara,SO2,2020-10-16,2020,10,4,Friday,42,Otoño,0.00265
Guadalajara,SO2,2020-10-17,2020,10,5,Saturday,42,Otoño,0.0024458333333333333
Guadalajara,SO2,2020-10-18,2020,10,6,Sunday,42,Otoño,0.00295
Guadalajara,SO2,2020-10-19,2020,10,0,Monday,43,Otoño,0.002529861111111111
Guadalajara,SO2,2020-10-20,2020,10,1,Tuesday,43,Otoño,0.0022333333333333333
Guadalajara,SO2,2020-10-21,2020,10,2,Wednesday,43,Otoño,0.002529861111111111
Guadalajara,SO2,2020-10-22,2020,10,3,Thursday,43,Otoño,0.00295
Guadalajara,SO2,2020-10-23,2020,10,4,Friday,43,Otoño,0.0024965277777777776
Guadalajara,SO2,2020-10-24,2020,10,5,Saturday,43,Otoño,0.0035361111111111114
Guadalajara,SO2,2020-10-25,2020,10,6,Sunday,43,Otoño,0.002816666666666667
Guadalajara,SO2,2020-10-26,2020,10,0,Monday,44,Otoño,0.002851984126984127
Guadalajara,SO2,2020-10-27,2020,10,1,Tuesday,44,Otoño,0.0024543650793650796
Guadalajara,SO2,2020-10-28,2020,10,2,Wednesday,44,Otoño,0.0030202380952380954
Guadalajara,SO2,2020-10-29,2020,10,3,Thursday,44,Otoño,0.0026374007936507938
Guadalajara,SO2,2020-10-30,2020,10,4,Friday,44,Otoño,0.0029031746031746033
Guadalajara,SO2,2020-10-31,2020,10,5,Saturday,44,Otoño,0.0024418650793650797
Guadalajara,SO2,2020-11-01,2020,11,6,Sunday,44,Otoño,0.0025228174603174605
Guadalajara,SO2,2020-11-02,2020,11,0,Monday,45,Otoño,0.00244484126984127
Guadalajara,SO2,2020-11-03,2020,11,1,Tuesday,45,Otoño,0.002809242724867725
Guadalajara,SO2,2020-11-04,2020,11,2,Wednesday,45,Otoño,0.0030850694444444445
Guadalajara,SO2,2020-11-05,2020,11,3,Thursday,45,Otoño,0.0033026224982746722
Guadalajara,SO2,2020-11-06,2020,11,4,Friday,45,Otoño,0.003706435472739821
Guadalajara,SO2,2020-11-07,2020,11,5,Saturday,45,Otoño,0.0033828538359788364
Guadalajara,SO2,2020-11-08,2020,11,6,Sunday,45,Otoño,0.002965525793650794
Guadalajara,SO2,2020-11-09,2020,11,0,Monday,46,Otoño,0.0034466765873015872
Guadalajara,SO2,2020-11-10,2020,11,1,Tuesday,46,Otoño,0.0037768683862433867
Guadalajara,SO2,2020-11-11,2020,11,2,Wednesday,46,Otoño,0.0035095899470899473
Guadalajara,SO2,2020-11-12,2020,11,3,Thursday,46,Otoño,0.003965277777777778
Guadalajara,SO2,2020-11-13,2020,11,4,Friday,46,Otoño,0.0034184854497354496
Guadalajara,SO2,2020-11-14,2020,11,5,Saturday,46,Otoño,0.003081018518518519
Guadalajara,SO2,2020-11-15,2020,11,6,Sunday,46,Otoño,0.002593584656084656
Guadalajara,SO2,2020-11-16,2020,11,0,Monday,47,Otoño,0.0023398809523809527
Guadalajara,SO2,2020-11-17,2020,11,1,Tuesday,47,Otoño,0.0024799933862433864
Guadalajara,SO2,2020-11-18,2020,11,2,Wednesday,47,Otoño,0.0022654596560846563
Guadalajara,SO2,2020-11-19,2020,11,3,Thursday,47,Otoño,0.0030052083333333337
Guadalajara,SO2,2020-11-20,2020,11,4,Friday,47,Otoño,0.0031717923280423278
Guadalajara,SO2,2020-11-21,2020,11,5,Saturday,47,Otoño,0.0025124007936507937
Guadalajara,SO2,2020-11-22,2020,11,6,Sunday,47,Otoño,0.0026907242063492066
Guadalajara,SO2,2020-11-23,2020,11,0,Monday,48,Otoño,0.0027805059523809527
Guadalajara,SO2,2020-11-24,2020,11,1,Tuesday,48,Otoño,0.0038206845238095244
Guadalajara,SO2,2020-11-25,2020,11,2,Wednesday,48,Otoño,0.0032804232804232807
Guadalajara,SO2,2020-11-26,2020,11,3,Thursday,48,Otoño,0.00422594246031746
Guadalajara,SO2,2020-11-27,2020,11,4,Friday,48,Otoño,0.003498263888888889
Guadalajara,SO2,2020-11-28,2020,11,5,Saturday,48,Otoño,0.003638888888888889
Guadalajara,SO2,2020-11-29,2020,11,6,Sunday,48,Otoño,0.003105902777777778
Guadalajara,SO2,2020-11-30,2020,11,0,Monday,49,Otoño,0.0031944444444444446
Guadalajara,SO2,2020-12-01,2020,12,1,Tuesday,49,Invierno,0.0027372685185185187
Guadalajara,SO2,2020-12-02,2020,12,2,Wednesday,49,Invierno,0.0034583333333333337
Guadalajara,SO2,2020-12-03,2020,12,3,Thursday,49,Invierno,0.0028977347883597884
Guadalajara,SO2,2020-12-04,2020,12,4,Friday,49,Invierno,0.002731729497354498
Guadalajara,SO2,2020-12-05,2020,12,5,Saturday,49,Invierno,0.002912037037037037
Guadalajara,SO2,2020-12-06,2020,12,6,Sunday,49,Invierno,0.0029438657407407413
Guadalajara,SO2,2020-12-07,2020,12,0,Monday,50,Invierno,0.0027239583333333334
Guadalajara,SO2,2020-12-08,2020,12,1,Tuesday,50,Invierno,0.0029600694444444444
Guadalajara,SO2,2020-12-09,2020,12,2,Wednesday,50,Invierno,0.003682208994708995
Guadalajara,SO2,2020-12-10,2020,12,3,Thursday,50,Invierno,0.002742559523809524
Guadalajara,SO2,2020-12-11,2020,12,4,Friday,50,Invierno,0.0034665178571428572
Guadalajara,SO2,2020-12-12,2020,12,5,Saturday,50,Invierno,0.003920634920634921
Guadalajara,SO2,2020-12-13,2020,12,6,Sunday,50,Invierno,0.002825396825396825
Guadalajara,SO2,2020-12-14,2020,12,0,Monday,51,Invierno,0.0037142857142857147
Guadalajara,SO2,2020-12-15,2020,12,1,Tuesday,51,Invierno,0.0036269841269841274
Guadalajara,SO2,2020-12-16,2020,12,2,Wednesday,51,Invierno,0.004128968253968254
Guadalajara,SO2,2020-12-17,2020,12,3,Thursday,51,Invierno,0.003980952380952381
Guadalajara,SO2,2020-12-18,2020,12,4,Friday,51,Invierno,0.004040178571428571
Guadalajara,SO2,2020-12-19,2020,12,5,Saturday,51,Invierno,0.003916666666666666
Guadalajara,SO2,2020-12-20,2020,12,6,Sunday,51,Invierno,0.004083333333333334
Guadalajara,SO2,2020-12-21,2020,12,0,Monday,52,Invierno,0.0035587797619047617
Guadalajara,SO2,2020-12-22,2020,12,1,Tuesday,52,Invierno,0.003990327380952382
Guadalajara,SO2,2020-12-23,2020,12,2,Wednesday,52,Invierno,0.004162202380952381
Guadalajara,SO2,2020-12-24,2020,12,3,Thursday,52,Invierno,0.004278273809523809
Guadalajara,SO2,2020-12-25,2020,12,4,Friday,52,Invierno,0.003328125
Guadalajara,SO2,2020-12-26,2020,12,5,Saturday,52,Invierno,0.0030310019841269845
Guadalajara,SO2,2020-12-27,2020,12,6,Sunday,52,Invierno,0.0033005952380952383
Guadalajara,SO2,2020-12-28,2020,12,0,Monday,53,Invierno,0.004033482142857143
Guadalajara,SO2,2020-12-29,2020,12,1,Tuesday,53,Invierno,0.003984375
Guadalajara,SO2,2020-12-30,2020,12,2,Wednesday,53,Invierno,0.003058779761904762
Guadalajara,SO2,2020-12-31,2020,12,3,Thursday,53,Invierno,0.0024062500000000004
Guadalajara,SO2,2021-01-01,2021,1,4,Friday,53,Invierno,0.002015625
Guadalajara,SO2,2021-01-02,2021,1,5,Saturday,53,Invierno,0.002104166666666667
Guadalajara,SO2,2021-01-03,2021,1,6,Sunday,53,Invierno,0.0026190476190476194
Guadalajara,SO2,2021-01-04,2021,1,0,Monday,1,Invierno,0.002916666666666667
Guadalajara,SO2,2021-01-05,2021,1,1,Tuesday,1,Invierno,0.002328125
Guadalajara,SO2,2021-01-06,2021,1,2,Wednesday,1,Invierno,0.0026302083333333334
Guadalajara,SO2,2021-01-07,2021,1,3,Thursday,1,Invierno,0.0025773809523809525
Guadalajara,SO2,2021-01-08,2021,1,4,Friday,1,Invierno,0.003432291666666667
Guadalajara,SO2,2021-01-09,2021,1,5,Saturday,1,Invierno,0.002572916666666667
Guadalajara,SO2,2021-01-10,2021,1,6,Sunday,1,Invierno,0.0015989583333333333
Guadalajara,SO2,2021-01-11,2021,1,0,Monday,2,Invierno,0.0022083333333333334
Guadalajara,SO2,2021-01-12,2021,1,1,Tuesday,2,Invierno,0.0022916666666666667
Guadalajara,SO2,2021-01-13,2021,1,2,Wednesday,2,Invierno,0.0024270833333333336
Guadalajara,SO2,2021-01-14,2021,1,3,Thursday,2,Invierno,0.003232142857142857
Guadalajara,SO2,2021-01-15,2021,1,4,Friday,2,Invierno,0.0028281250000000003
Guadalajara,SO2,2021-01-16,2021,1,5,Saturday,2,Invierno,0.0027083333333333334
Guadalajara,SO2,2021-01-17,2021,1,6,Sunday,2,Invierno,0.0020989583333333333
Guadalajara,SO2,2021-01-18,2021,1,0,Monday,3,Invierno,0.002979166666666667
Guadalajara,SO2,2021-01-19,2021,1,1,Tuesday,3,Invierno,0.002359375
Guadalajara,SO2,2021-01-20,2021,1,2,Wednesday,3,Invierno,0.0023511904761904763
Guadalajara,SO2,2021-01-21,2021,1,3,Thursday,3,Invierno,0.0019642857142857144
Guadalajara,SO2,2021-01-22,2021,1,4,Friday,3,Invierno,0.0022968750000000003
Guadalajara,SO2,2021-01-23,2021,1,5,Saturday,3,Invierno,0.0025625
Guadalajara,SO2,2021-01-24,2021,1,6,Sunday,3,Invierno,0.0021614583333333334
Guadalajara,SO2,2021-01-25,2021,1,0,Monday,4,Invierno,0.001892857142857143
Guadalajara,SO2,2021-01-26,2021,1,1,Tuesday,4,Invierno,0.0019479166666666666
Guadalajara,SO2,2021-01-27,2021,1,2,Wednesday,4,Invierno,0.0028541666666666667
Guadalajara,SO2,2021-01-28,2021,1,3,Thursday,4,Invierno,0.0024305555555555556
Guadalajara,SO2,2021-01-29,2021,1,4,Friday,4,Invierno,0.001932291666666667
Guadalajara,SO2,2021-01-30,2021,1,5,Saturday,4,Invierno,0.0018958333333333336
Guadalajara,SO2,2021-01-31,2021,1,6,Sunday,4,Invierno,0.0024375
Guadalajara,SO2,2021-02-01,2021,2,0,Monday,5,Invierno,0.0019416666666666668
Guadalajara,SO2,2021-02-02,2021,2,1,Tuesday,5,Invierno,0.0027291666666666666
Guadalajara,SO2,2021-02-03,2021,2,2,Wednesday,5,Invierno,0.0032976190476190475
Guadalajara,SO2,2021-02-04,2021,2,3,Thursday,5,Invierno,0.0023095238095238095
Guadalajara,SO2,2021-02-05,2021,2,4,Friday,5,Invierno,0.002189814814814815
Guadalajara,SO2,2021-02-06,2021,2,5,Saturday,5,Invierno,0.002660714285714286
Guadalajara,SO2,2021-02-07,2021,2,6,Sunday,5,Invierno,0.0029047619047619048
Guadalajara,SO2,2021-02-08,2021,2,0,Monday,6,Invierno,0.002151041666666667
Guadalajara,SO2,2021-02-09,2021,2,1,Tuesday,6,Invierno,0.0025260416666666665
Guadalajara,SO2,2021-02-10,2021,2,2,Wednesday,6,Invierno,0.0020595238095238097
Guadalajara,SO2,2021-02-11,2021,2,3,Thursday,6,Invierno,0.0023958333333333336
Guadalajara,SO2,2021-02-12,2021,2,4,Friday,6,Invierno,0.0025
Guadalajara,SO2,2021-02-13,2021,2,5,Saturday,6,Invierno,0.0016833333333333336
Guadalajara,SO2,2021-02-14,2021,2,6,Sunday,6,Invierno,0.001796875
Guadalajara,SO2,2021-02-15,2021,2,0,Monday,7,Invierno,0.001636904761904762
Guadalajara,SO2,2021-02-16,2021,2,1,Tuesday,7,Invierno,0.0023177083333333335
Guadalajara,SO2,2021-02-17,2021,2,2,Wednesday,7,Invierno,0.00203125
Guadalajara,SO2,2021-02-18,2021,2,3,Thursday,7,Invierno,0.003640625
Guadalajara,SO2,2021-02-19,2021,2,4,Friday,7,Invierno,0.0033020833333333335
Guadalajara,SO2,2021-02-20,2021,2,5,Saturday,7,Invierno,0.005160714285714286
Guadalajara,SO2,2021-02-21,2021,2,6,Sunday,7,Invierno,0.0024427083333333336
Guadalajara,SO2,2021-02-22,2021,2,0,Monday,8,Invierno,0.00265625
Guadalajara,SO2,2021-02-23,2021,2,1,Tuesday,8,Invierno,0.0030781249999999997
Guadalajara,SO2,2021-02-24,2021,2,2,Wednesday,8,Invierno,0.0034861111111111113
Guadalajara,SO2,2021-02-25,2021,2,3,Thursday,8,Invierno,0.003041666666666667
Guadalajara,SO2,2021-02-26,2021,2,4,Friday,8,Invierno,0.003010416666666667
Guadalajara,SO2,2021-02-27,2021,2,5,Saturday,8,Invierno,0.0027447916666666666
Guadalajara,SO2,2021-02-28,2021,2,6,Sunday,8,Invierno,0.0021614583333333334
Guadalajara,SO2,2021-03-01,2021,3,0,Monday,9,Primavera,0.002421875
Guadalajara,SO2,2021-03-02,2021,3,1,Tuesday,9,Primavera,0.0028593750000000004
Guadalajara,SO2,2021-03-03,2021,3,2,Wednesday,9,Primavera,0.0030156250000000005
Guadalajara,SO2,2021-03-04,2021,3,3,Thursday,9,Primavera,0.0022447916666666666
Guadalajara,SO2,2021-03-05,2021,3,4,Friday,9,Primavera,0.001953125
Guadalajara,SO2,2021-03-06,2021,3,5,Saturday,9,Primavera,0.002642857142857143
Guadalajara,SO2,2021-03-07,2021,3,6,Sunday,9,Primavera,0.0023273809523809527
Guadalajara,SO2,2021-03-08,2021,3,0,Monday,10,Primavera,0.0018035714285714287
Guadalajara,SO2,2021-03-09,2021,3,1,Tuesday,10,Primavera,0.002630952380952381
Guadalajara,SO2,2021-03-10,2021,3,2,Wednesday,10,Primavera,0.00253125
Guadalajara,SO2,2021-03-11,2021,3,3,Thursday,10,Primavera,0.0023645833333333336
Guadalajara,SO2,2021-03-12,2021,3,4,Friday,10,Primavera,0.0027187500000000002
Guadalajara,SO2,2021-03-13,2021,3,5,Saturday,10,Primavera,0.001828125
Guadalajara,SO2,2021-03-14,2021,3,6,Sunday,10,Primavera,0.0021904761904761906
Guadalajara,SO2,2021-03-15,2021,3,0,Monday,11,Primavera,0.001958333333333333
Guadalajara,SO2,2021-03-16,2021,3,1,Tuesday,11,Primavera,0.002
Guadalajara,SO2,2021-03-17,2021,3,2,Wednesday,11,Primavera,0.002380952380952381
Guadalajara,SO2,2021-03-18,2021,3,3,Thursday,11,Primavera,0.002640625
Guadalajara,SO2,2021-03-19,2021,3,4,Friday,11,Primavera,0.002777777777777778
Guadalajara,SO2,2021-03-20,2021,3,5,Saturday,11,Primavera,0.0023854166666666668
Guadalajara,SO2,2021-03-21,2021,3,6,Sunday,11,Primavera,0.0016875
Guadalajara,SO2,2021-03-22,2021,3,0,Monday,12,Primavera,0.0021607142857142858
Guadalajara,SO2,2021-03-23,2021,3,1,Tuesday,12,Primavera,0.0021071428571428573
Guadalajara,SO2,2021-03-24,2021,3,2,Wednesday,12,Primavera,0.0025666666666666667
Guadalajara,SO2,2021-03-25,2021,3,3,Thursday,12,Primavera,0.0026597222222222226
Guadalajara,SO2,2021-03-26,2021,3,4,Friday,12,Primavera,0.002888888888888889
Guadalajara,SO2,2021-03-27,2021,3,5,Saturday,12,Primavera,0.0026111111111111114
Guadalajara,SO2,2021-03-28,2021,3,6,Sunday,12,Primavera,0.0027261904761904762
Guadalajara,SO2,2021-03-29,2021,3,0,Monday,13,Primavera,0.002423611111111111
Guadalajara,SO2,2021-03-30,2021,3,1,Tuesday,13,Primavera,0.002173611111111111
Guadalajara,SO2,2021-03-31,2021,3,2,Wednesday,13,Primavera,0.0029583333333333336
Guadalajara,SO2,2021-04-01,2021,4,3,Thursday,13,Primavera,0.0019583333333333336
Guadalajara,SO2,2021-04-02,2021,4,4,Friday,13,Primavera,0.0018035714285714287
Guadalajara,SO2,2021-04-03,2021,4,5,Saturday,13,Primavera,0.0019523809523809526
