"Parámetro","Fecha","Hora","SO : Santa Catarina","NO : San Bernabé","CE : Obispado","NE : San Nicolás","SE : ITNL","N : Escobedo","NO2 : García","NE2 : Apodaca","SE2 : Juárez","SO2 : San Pedro","SE3 : Cadereyta","N2 : UANL","SUR : Preparatoria ITESM Eugenio Garza Lagüera","NE3 : Pesquería","NO3 : Misión San Juan","Unidad"
"O3","2020-07-12","2","0.003"," - - - - "," - - - - "," - - - - ","0.015"," - - - - ","0.009"," - - - - "," - - - - ","0.005","0.017"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-12","3","0.006"," - - - - "," - - - - "," - - - - ","0.016"," - - - - ","0.009"," - - - - "," - - - - ","0.007","0.019"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-12","4","0.004"," - - - - "," - - - - "," - - - - ","0.01"," - - - - ","0.014"," - - - - "," - - - - ","0.006","0.017"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-12","5","0.002"," - - - - "," - - - - "," - - - - ","0.01"," - - - - ","0.014"," - - - - "," - - - - ","0.003","0.015"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-12","6","0.004"," - - - - "," - - - - "," - - - - ","0.008"," - - - - ","0.011"," - - - - "," - - - - ","0.003","0.013"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-12","7","0.003"," - - - - "," - - - - "," - - - - ","0.008"," - - - - ","0.012"," - - - - "," - - - - ","0.005","0.014"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-12","8","0.008"," - - - - "," - - - - "," - - - - ","0.01"," - - - - ","0.012"," - - - - "," - - - - ","0.009","0.017"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-12","9","0.019"," - - - - "," - - - - "," - - - - ","0.013"," - - - - ","0.015"," - - - - "," - - - - ","0.017","0.022"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-12","10","0.038"," - - - - "," - - - - "," - - - - ","0.018"," - - - - ","0.02"," - - - - "," - - - - ","0.04","0.03"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-12","11","0.052"," - - - - "," - - - - "," - - - - ","0.038"," - - - - ","0.022"," - - - - "," - - - - ","0.046","0.033"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-12","12","0.068"," - - - - "," - - - - "," - - - - ","0.053"," - - - - ","0.023"," - - - - "," - - - - ","0.067","0.027"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-12","13","0.084"," - - - - "," - - - - "," - - - - ","0.062"," - - - - ","0.025"," - - - - "," - - - - ","0.08","0.029"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-12","14","0.067"," - - - - "," - - - - "," - - - - ","0.05"," - - - - ","0.026"," - - - - "," - - - - ","0.069","0.031"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-12","15","0.054"," - - - - "," - - - - "," - - - - ","0.038"," - - - - ","0.043"," - - - - "," - - - - ","0.055","0.031"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-12","16","0.04"," - - - - "," - - - - "," - - - - ","0.033"," - - - - ","0.045"," - - - - "," - - - - ","0.041","0.032"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-12","17","0.035"," - - - - "," - - - - "," - - - - ","0.033"," - - - - ","0.046"," - - - - "," - - - - ","0.036","0.031"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-12","18","0.032"," - - - - "," - - - - "," - - - - ","0.031"," - - - - ","0.038"," - - - - "," - - - - ","0.035","0.031"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-12","19","0.031"," - - - - "," - - - - "," - - - - ","0.03"," - - - - ","0.024"," - - - - "," - - - - ","0.033","0.027"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-12","20","0.028"," - - - - "," - - - - "," - - - - ","0.03"," - - - - ","0.017"," - - - - "," - - - - ","0.03","0.021"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-12","21","0.017"," - - - - "," - - - - "," - - - - ","0.024"," - - - - ","0.016"," - - - - "," - - - - ","0.022","0.021"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-12","22","0.019"," - - - - "," - - - - "," - - - - ","0.021"," - - - - ","0.013"," - - - - "," - - - - ","0.024","0.019"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-12","23","0.017"," - - - - "," - - - - "," - - - - ","0.019"," - - - - ","0.01"," - - - - "," - - - - ","0.02","0.018"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-13","0","0.017"," - - - - "," - - - - "," - - - - ","0.018"," - - - - ","0.009"," - - - - "," - - - - ","0.02","0.019"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-13","1","0.017"," - - - - "," - - - - "," - - - - ","0.018"," - - - - ","0.009"," - - - - "," - - - - ","0.015","0.019"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-13","2","0.007"," - - - - "," - - - - "," - - - - ","0.017"," - - - - ","0.009"," - - - - "," - - - - ","0.005","0.017"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-13","3","0.005"," - - - - "," - - - - "," - - - - ","0.012"," - - - - ","0.008"," - - - - "," - - - - ","0.007","0.017"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-13","4","0.003"," - - - - "," - - - - "," - - - - ","0.01"," - - - - ","0.008"," - - - - "," - - - - ","0.006","0.016"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-13","5","0.004"," - - - - "," - - - - "," - - - - ","0.007"," - - - - ","0.008"," - - - - "," - - - - ","0.004","0.015"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-13","6","0.002"," - - - - "," - - - - "," - - - - ","0.004"," - - - - "," - - - - "," - - - - "," - - - - ","0.003","0.014"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-13","7","0.003"," - - - - "," - - - - "," - - - - ","0.004"," - - - - ","0.009"," - - - - "," - - - - ","0.005","0.014"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-13","8","0.005"," - - - - "," - - - - "," - - - - ","0.007"," - - - - ","0.009"," - - - - "," - - - - ","0.006","0.018"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-13","9","0.016"," - - - - "," - - - - "," - - - - ","0.012"," - - - - ","0.01"," - - - - "," - - - - ","0.017","0.021"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-13","10","0.025"," - - - - "," - - - - "," - - - - ","0.025"," - - - - ","0.016"," - - - - "," - - - - ","0.026","0.027"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-13","11","0.042"," - - - - "," - - - - "," - - - - ","0.049"," - - - - ","0.03"," - - - - "," - - - - ","0.044","0.037"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-13","12","0.065"," - - - - "," - - - - "," - - - - ","0.075"," - - - - ","0.033"," - - - - "," - - - - ","0.064","0.059"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-13","13","0.088"," - - - - "," - - - - "," - - - - ","0.08"," - - - - ","0.037"," - - - - "," - - - - ","0.084","0.037"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-13","14","0.079"," - - - - "," - - - - "," - - - - ","0.065"," - - - - ","0.043"," - - - - "," - - - - ","0.077","0.033"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-13","15","0.067"," - - - - "," - - - - "," - - - - ","0.042"," - - - - ","0.05"," - - - - "," - - - - ","0.066","0.033"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-13","16","0.049"," - - - - "," - - - - "," - - - - ","0.038"," - - - - ","0.051"," - - - - "," - - - - ","0.047","0.037"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-13","17","0.039"," - - - - "," - - - - "," - - - - ","0.038"," - - - - ","0.041"," - - - - "," - - - - ","0.041","0.036"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-13","18","0.037"," - - - - "," - - - - "," - - - - ","0.039"," - - - - ","0.033"," - - - - "," - - - - ","0.042","0.04"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-13","19","0.037"," - - - - "," - - - - "," - - - - ","0.039"," - - - - ","0.027"," - - - - "," - - - - ","0.041","0.035"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-13","20","0.033"," - - - - "," - - - - "," - - - - ","0.037"," - - - - ","0.032"," - - - - "," - - - - "," - - - - ","0.025"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-13","21","0.023"," - - - - "," - - - - "," - - - - ","0.03"," - - - - ","0.031"," - - - - "," - - - - ","0.029","0.023"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-13","22","0.022"," - - - - "," - - - - "," - - - - ","0.026"," - - - - ","0.029"," - - - - "," - - - - ","0.026","0.021"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-13","23","0.024"," - - - - "," - - - - "," - - - - ","0.025"," - - - - ","0.025"," - - - - "," - - - - ","0.026","0.024"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-14","0","0.022"," - - - - "," - - - - "," - - - - ","0.026"," - - - - ","0.02"," - - - - "," - - - - ","0.024","0.025"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-14","1","0.027"," - - - - "," - - - - "," - - - - "," - - - - "," - - - - ","0.015"," - - - - "," - - - - ","0.024","0.023"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-14","2","0.017"," - - - - "," - - - - "," - - - - ","0.022"," - - - - ","0.014"," - - - - "," - - - - ","0.011","0.021"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-14","3","0.01"," - - - - "," - - - - "," - - - - ","0.02"," - - - - ","0.012"," - - - - "," - - - - ","0.007","0.019"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-14","4","0.008"," - - - - "," - - - - "," - - - - ","0.018"," - - - - ","0.011"," - - - - "," - - - - ","0.007","0.018"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-14","5","0.006"," - - - - "," - - - - "," - - - - ","0.011"," - - - - ","0.011"," - - - - "," - - - - ","0.004","0.016"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-14","6","0.003"," - - - - "," - - - - "," - - - - ","0.005"," - - - - ","0.009"," - - - - "," - - - - ","0.005","0.013"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-14","7","0.005"," - - - - "," - - - - "," - - - - ","0.005"," - - - - ","0.012"," - - - - "," - - - - ","0.005","0.012"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-14","8","0.009"," - - - - "," - - - - "," - - - - ","0.008"," - - - - ","0.012"," - - - - "," - - - - ","0.011","0.017"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-14","9","0.018"," - - - - "," - - - - "," - - - - ","0.015"," - - - - ","0.015"," - - - - "," - - - - ","0.016","0.024"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-14","10","0.035"," - - - - "," - - - - "," - - - - ","0.03"," - - - - ","0.02"," - - - - "," - - - - ","0.029","0.034"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-14","11","0.054"," - - - - "," - - - - "," - - - - ","0.047"," - - - - ","0.025"," - - - - "," - - - - ","0.049","0.034"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-14","12","0.071"," - - - - ","0.032"," - - - - ","0.055"," - - - - ","0.029"," - - - - "," - - - - ","0.064","0.029"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-14","13","0.088"," - - - - ","0.082"," - - - - ","0.065"," - - - - ","0.029"," - - - - "," - - - - ","0.075","0.033"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-14","14","0.078"," - - - - ","0.071"," - - - - ","0.047"," - - - - ","0.029"," - - - - "," - - - - ","0.073","0.038"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-14","15","0.056"," - - - - ","0.055"," - - - - ","0.044"," - - - - ","0.031"," - - - - "," - - - - ","0.056","0.037"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-14","16","0.05"," - - - - ","0.053"," - - - - ","0.046"," - - - - ","0.031"," - - - - "," - - - - ","0.051","0.04"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-14","17","0.047"," - - - - ","0.053"," - - - - ","0.047"," - - - - ","0.027"," - - - - "," - - - - ","0.05","0.041"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-14","18","0.045"," - - - - ","0.053"," - - - - ","0.044"," - - - - ","0.03"," - - - - "," - - - - ","0.049","0.038"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-14","19","0.044"," - - - - ","0.05"," - - - - ","0.044"," - - - - ","0.033"," - - - - "," - - - - ","0.046","0.034"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-14","20","0.037"," - - - - ","0.043"," - - - - ","0.039"," - - - - ","0.032"," - - - - "," - - - - ","0.04","0.03"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-14","21","0.03"," - - - - ","0.037"," - - - - ","0.034"," - - - - ","0.026"," - - - - "," - - - - ","0.032","0.028"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-14","22","0.025"," - - - - ","0.036"," - - - - ","0.027"," - - - - ","0.02"," - - - - "," - - - - ","0.034","0.023"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-14","23","0.022"," - - - - ","0.028"," - - - - ","0.022"," - - - - ","0.031"," - - - - "," - - - - ","0.026","0.02"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-15","0","0.021"," - - - - ","0.025"," - - - - ","0.02"," - - - - ","0.027"," - - - - "," - - - - ","0.024","0.02"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-15","1","0.019"," - - - - ","0.023"," - - - - ","0.019"," - - - - ","0.026"," - - - - "," - - - - ","0.018","0.022"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-15","2","0.009"," - - - - ","0.022"," - - - - ","0.02"," - - - - ","0.025"," - - - - "," - - - - ","0.008","0.021"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-15","3","0.009"," - - - - ","0.022"," - - - - ","0.019"," - - - - ","0.026"," - - - - "," - - - - ","0.008","0.021"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-15","4","0.005"," - - - - ","0.021"," - - - - ","0.018"," - - - - ","0.022"," - - - - "," - - - - ","0.006","0.02"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-15","5","0.006"," - - - - ","0.018"," - - - - ","0.016"," - - - - ","0.017"," - - - - "," - - - - ","0.005","0.019"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-15","6","0.004"," - - - - ","0.006"," - - - - ","0.011"," - - - - ","0.01"," - - - - "," - - - - ","0.005","0.018"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-15","7","0.005"," - - - - ","0.009"," - - - - ","0.013"," - - - - ","0.009"," - - - - "," - - - - ","0.006","0.018"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-15","8","0.008"," - - - - ","0.012"," - - - - ","0.015"," - - - - ","0.009"," - - - - "," - - - - ","0.008","0.019"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-15","9","0.013"," - - - - ","0.014"," - - - - ","0.018"," - - - - ","0.011"," - - - - "," - - - - ","0.013","0.019"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-15","10","0.022"," - - - - ","0.021"," - - - - ","0.025"," - - - - ","0.013"," - - - - "," - - - - ","0.02","0.022"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-15","11","0.029"," - - - - ","0.038"," - - - - ","0.028"," - - - - ","0.019"," - - - - "," - - - - ","0.028","0.025"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-15","12","0.045"," - - - - ","0.047"," - - - - ","0.032"," - - - - ","0.021"," - - - - "," - - - - ","0.044","0.028"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-15","13","0.06"," - - - - ","0.056"," - - - - ","0.035"," - - - - ","0.025"," - - - - "," - - - - ","0.057","0.029"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-15","14","0.069"," - - - - ","0.06"," - - - - ","0.038"," - - - - ","0.029"," - - - - "," - - - - ","0.063","0.031"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-15","15","0.064"," - - - - ","0.058"," - - - - ","0.039"," - - - - ","0.031"," - - - - "," - - - - ","0.061","0.032"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-15","16","0.054"," - - - - ","0.054"," - - - - ","0.04"," - - - - ","0.031"," - - - - "," - - - - ","0.051","0.032"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-15","17","0.048"," - - - - ","0.051"," - - - - ","0.038"," - - - - ","0.027"," - - - - "," - - - - ","0.048","0.032"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-15","18","0.041"," - - - - ","0.047"," - - - - ","0.036"," - - - - ","0.024"," - - - - "," - - - - ","0.045","0.032"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-15","19","0.035"," - - - - ","0.043"," - - - - ","0.036"," - - - - ","0.016"," - - - - "," - - - - ","0.039","0.031"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-15","20","0.033"," - - - - ","0.039"," - - - - ","0.036"," - - - - ","0.013"," - - - - "," - - - - ","0.036","0.028"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-15","21","0.03"," - - - - ","0.035"," - - - - ","0.029"," - - - - ","0.013"," - - - - "," - - - - ","0.032","0.02"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-15","22","0.022"," - - - - ","0.025"," - - - - ","0.019"," - - - - ","0.013"," - - - - "," - - - - ","0.026","0.019"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-15","23","0.018"," - - - - ","0.024"," - - - - ","0.017"," - - - - ","0.01"," - - - - "," - - - - ","0.022","0.02"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-16","0","0.018"," - - - - ","0.024"," - - - - ","0.018"," - - - - ","0.009"," - - - - "," - - - - ","0.021","0.02"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-16","1","0.017"," - - - - ","0.023"," - - - - ","0.019"," - - - - ","0.008"," - - - - "," - - - - ","0.019","0.021"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-16","2","0.016"," - - - - ","0.022"," - - - - ","0.019"," - - - - ","0.009"," - - - - "," - - - - ","0.018","0.02"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-16","3","0.015"," - - - - ","0.022"," - - - - ","0.018"," - - - - ","0.009"," - - - - "," - - - - ","0.013","0.019"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-16","4","0.006"," - - - - ","0.02"," - - - - ","0.017"," - - - - ","0.009"," - - - - "," - - - - ","0.005","0.019"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-16","5","0.006"," - - - - ","0.017"," - - - - ","0.015"," - - - - "," - - - - "," - - - - "," - - - - ","0.004","0.018"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-16","6","0.003"," - - - - ","0.011"," - - - - ","0.014"," - - - - ","0.008"," - - - - "," - - - - ","0.006","0.016"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-16","7","0.005"," - - - - ","0.008"," - - - - ","0.012"," - - - - ","0.008"," - - - - "," - - - - ","0.007","0.016"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-16","8","0.009"," - - - - ","0.01"," - - - - ","0.012"," - - - - ","0.008"," - - - - "," - - - - ","0.008","0.018"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-16","9","0.015"," - - - - ","0.016"," - - - - ","0.018"," - - - - ","0.011"," - - - - "," - - - - ","0.014","0.02"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-16","10","0.024"," - - - - ","0.03"," - - - - ","0.026"," - - - - ","0.013"," - - - - "," - - - - ","0.025","0.023"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-16","11","0.042"," - - - - ","0.039"," - - - - ","0.036"," - - - - ","0.013"," - - - - "," - - - - ","0.043","0.026"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-16","12","0.058"," - - - - ","0.06"," - - - - ","0.036"," - - - - ","0.018"," - - - - "," - - - - ","0.059","0.028"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-16","13","0.071"," - - - - ","0.056"," - - - - ","0.035"," - - - - ","0.023"," - - - - "," - - - - ","0.066","0.029"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-16","14","0.059"," - - - - ","0.048"," - - - - ","0.036"," - - - - ","0.026"," - - - - "," - - - - ","0.052","0.028"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-16","15","0.042"," - - - - ","0.044"," - - - - ","0.034"," - - - - ","0.032"," - - - - "," - - - - ","0.041","0.027"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-16","16","0.038"," - - - - ","0.039"," - - - - ","0.031"," - - - - ","0.037"," - - - - "," - - - - ","0.039","0.027"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-16","17","0.032"," - - - - ","0.035"," - - - - ","0.028"," - - - - ","0.034"," - - - - "," - - - - ","0.032","0.028"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-16","18","0.028"," - - - - ","0.033"," - - - - ","0.027"," - - - - ","0.03"," - - - - "," - - - - ","0.032","0.026"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-16","19","0.027"," - - - - ","0.033"," - - - - ","0.027"," - - - - ","0.029"," - - - - "," - - - - ","0.031","0.026"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-16","20","0.026"," - - - - ","0.032"," - - - - ","0.027"," - - - - ","0.026"," - - - - "," - - - - ","0.029","0.02"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-16","21","0.019"," - - - - ","0.025"," - - - - ","0.016"," - - - - ","0.015"," - - - - "," - - - - ","0.022","0.018"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-16","22","0.014"," - - - - ","0.019"," - - - - ","0.016"," - - - - ","0.014"," - - - - "," - - - - ","0.017","0.018"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-16","23","0.012"," - - - - ","0.02"," - - - - ","0.018"," - - - - ","0.017"," - - - - "," - - - - ","0.016","0.018"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-17","0","0.014"," - - - - ","0.021"," - - - - ","0.017"," - - - - ","0.014"," - - - - "," - - - - ","0.017","0.017"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-17","1","0.012"," - - - - ","0.019"," - - - - ","0.016"," - - - - ","0.016"," - - - - "," - - - - ","0.013","0.017"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-17","2","0.012"," - - - - ","0.02"," - - - - ","0.015"," - - - - ","0.023"," - - - - "," - - - - ","0.015","0.018"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-17","3","0.012"," - - - - ","0.019"," - - - - ","0.015"," - - - - ","0.017"," - - - - "," - - - - ","0.014","0.018"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-17","4","0.011"," - - - - ","0.018"," - - - - ","0.015"," - - - - ","0.023"," - - - - "," - - - - ","0.01","0.019"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-17","5","0.006"," - - - - ","0.016"," - - - - "," - - - - "," - - - - ","0.024"," - - - - "," - - - - ","0.006","0.018"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-17","6","0.003"," - - - - ","0.008"," - - - - ","0.012"," - - - - ","0.013"," - - - - "," - - - - ","0.004","0.017"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-17","7","0.004"," - - - - ","0.007"," - - - - ","0.01"," - - - - ","0.008"," - - - - "," - - - - ","0.006","0.015"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-17","8","0.008"," - - - - ","0.007"," - - - - ","0.009"," - - - - ","0.008"," - - - - "," - - - - ","0.006","0.016"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-17","9","0.012"," - - - - ","0.013"," - - - - ","0.015"," - - - - ","0.008"," - - - - "," - - - - ","0.009","0.023"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-17","10","0.025"," - - - - ","0.026"," - - - - ","0.022"," - - - - ","0.013"," - - - - "," - - - - ","0.02","0.028"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-17","11","0.041"," - - - - ","0.047"," - - - - ","0.044"," - - - - ","0.026"," - - - - "," - - - - ","0.037","0.034"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-17","12","0.062"," - - - - ","0.067"," - - - - ","0.065"," - - - - ","0.03"," - - - - "," - - - - ","0.065","0.046"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-17","13","0.08"," - - - - ","0.081"," - - - - ","0.058"," - - - - ","0.034"," - - - - "," - - - - ","0.08","0.038"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-17","14","0.074"," - - - - ","0.064"," - - - - ","0.052"," - - - - ","0.037"," - - - - "," - - - - ","0.07","0.032"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-17","15","0.052"," - - - - ","0.053"," - - - - ","0.05"," - - - - ","0.041"," - - - - "," - - - - ","0.052","0.032"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-17","16","0.05"," - - - - ","0.055"," - - - - ","0.045"," - - - - ","0.041"," - - - - "," - - - - ","0.05","0.03"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
"O3","2020-07-17","17","0.045"," - - - - ","0.046"," - - - - ","0.038"," - - - - ","0.038"," - - - - "," - - - - ","0.041","0.027"," - - - - "," - - - - "," - - - - "," - - - - ","ppm"
